x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'hate idea afraid share ð',0,2,0,2,1,-5,0.957,-2.762,0.3,-2.472,1,1,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.670088,0.410317,0.463547,1.607387,0.558846,0,0.575642,0.769306,0.064583,-1.15,0,0,0
'i\'d let jiho step throat he\'d probs afraid he\'d hurt',0,2,0,2,0,-4,0.79,-5.575,0.117,-1.445,1,0,0,2,0,1,0,0,2,0,0.220555,0.147744,0.040884,0.148617,0.079636,0.153271,0.068474,0.159503,0.632593,0.233264,0.838119,0,0.316808,1.428501,0,0.472454,0.278843,1.689252,0,-2.806845,0,0,0
'@montel_williams ban go harm many people disabled veteran people #chronicpain #iamkratom',0,2,0,2,0,-4,0.876,-2.431,0,-8.919,0,0,0,2,0,1,0,1,3,1,0.123967,0.153064,0.03576,0.05385,0.081308,0.03518,0.055286,0.077111,0.359011,0.226136,1.141387,0,4.215199,0.039826,0,0,0.029041,0,0.389167,-1.083333,0,0,0
'nawaz sharif\'s un start #सत्य_बोध_यात्रा #unga speech awaken world role sponsoring #terrorism',0,0,0,0,0,0,3.444,-0.019,2.853,-0.52,0,1,0,0,0,0,0,0,0,1,0.622181,0.261286,0.430747,0.690063,0.184065,0.483073,0.147033,0.261323,1.208097,0.618312,0.897499,0.428267,0.715337,2.61126,0.275509,0,0.373482,0.660075,0.21875,-0.317445,0,0,0
'idk hella hot i\'m nervous',1,1,1,1,0,-2,0,-2.1,1.465,-0.786,1,1,0,1,0,0,0,0,1,0,0.227371,0.030727,0.115829,0.130689,0.009658,0.07355,0.040604,0.015415,0.592244,0.033141,0.010395,0.036221,0.082806,1.89832,0.175349,0.021897,0.733479,0,0.034211,-0.216667,0,0,0
'@jaysekulow 2 get @realdonaldtrump 2 reveal tax immediate danger u answer #afraid',0,1,0,1,0,-2,1.347,-1.74,0.194,-5.72,0,0,0,1,0,2,0,0,2,0,0.236923,0.452537,0.090302,0.184168,0.170965,0.085014,0.141912,0.615304,0.661039,0.908281,1.029841,1.032035,0.750051,3.403285,0,0,0,0.711965,0.069923,-0.789583,0,0,0
'can\'t imagine keeping malice brother shudder see sibling estranged',0,2,0,2,0,0,0.619,-1.411,0.823,-3.051,1,0,0,2,0,0,0,1,3,1,0.092584,0.264171,0.010306,0.057439,0.217008,0.024984,0.220425,0.247331,0.161921,0.442756,0.64515,0.481936,0.880791,0.298046,0,0,0.184037,0,0.430208,-1.416667,0,0,1
'today\'s alarm show unprepared professor student come emergency protocol know go @calstatela',0,2,0,3,0,-4,0.419,-5.032,2.13,-1.44,0,0,0,2,0,1,2,2,3,1,0.261566,0.325762,0.060266,0.149131,0.241051,0.071431,0.223355,0.264529,0.600174,0.40968,0.692246,0.827636,0,3.662154,0,0,1.83093,0,1.037238,-0.4375,0,0,0
'@maryamnsharif think becz u much terror pak nd urself leader u forgot difference btw leader nd terrorist',0,1,0,1,0,-6,3.738,-1.654,0.594,-6.054,1,0,1,2,0,1,1,2,2,2,0.697457,0.459198,0.320281,0.495238,0.303552,0.18656,0.327284,0.944941,2.127587,1.438208,0.260223,0.358707,1.069014,3.795694,1.470799,0.471202,0.478762,3.707967,0.400811,-0.71875,0,0,0
'go ð #restl',0,0,0,0,0,0,0,-0.415,0,-0.06,0,0,0,0,0,0,0,0,0,0,0.096194,0.104723,0.006774,0.025065,0.045585,0.01667,0.032107,0.030551,0.146757,0.13097,0.150243,0,0,0.039826,0,0,0,0,0.139167,0,0,0,0
'there\'s always one song make turn radio rather sit silence ð¡ #aw',0,0,0,0,0,0,1.709,-0.995,0.926,-1.381,0,0,0,0,0,0,0,0,0,1,0.323591,0.298634,0.108539,0.344679,0.209701,0.211533,0.213903,0.288188,0.742493,0.786216,0.42721,0,0.306549,0,1.278049,1.723635,1.083204,0.213479,0.418553,-0.40625,0,0,0
'think human sense recognizing impending doom',1,2,0,2,0,-2,0.846,-1.282,0.55,-1.674,0,1,0,2,0,0,0,0,1,1,0.329334,0.169191,0.106023,0.222733,0.148617,0.077278,0.151033,0.46075,0.651138,0.596415,0.354214,0,0.892044,1.592272,0,1.811076,0,0.21091,0.342478,-0.375,0,0,0
'@generalbakshi indian seems afraid war @sardesairajdeep n like india war war war cry war #pakistanmustpay',1,7,1,2,2,-13,0.72,-3.495,0.325,-8.797,0,0,0,6,0,1,0,0,7,0,0.432696,0.265383,0.499099,0.54925,0.101158,0.214631,0.140127,0.251568,1.373711,0.383787,0,2.183877,1.228681,1.428501,0,1.488459,0.008711,0.299382,0.76875,-1.260417,0,0,0
'@officialshaky operation echo gathering momentum ... #tense #feelsick #excited',0,0,0,0,0,0,0.925,-0.747,2.372,-3.755,0,1,0,1,0,0,0,1,0,1,0.053722,0.034239,0.05848,0.034833,0.007852,0.014835,0.011536,0.010691,0.356478,0.026635,0.542612,1.353358,1.330208,3.892006,1.648956,0,0.712062,0.232392,0.125,0,0,0,0
'retweeted dr rand paul @randpaul ): n nstop fueling middle east arm race worsening already horrific refugee crisis yemen',0,3,0,3,0,-9,3.013,-6.142,7.605,-7.618,1,0,2,1,0,3,0,0,3,0,0.861316,0.335154,0.310943,0.925811,0.22971,0.664688,0.225619,0.963203,1.827218,1.090901,0.29114,1.55252,1.746247,2.958638,0,0.105331,0.582454,0,0.125,-0.9375,0,-2,0
'watch documentary @channel4 think @airbnb #nightmare dream #dreamornightmare',1,0,0,0,1,0,0.153,-0.276,1.317,-2.85,0,1,0,1,0,0,0,0,0,0,0.17008,0.0835,0.094743,0.176092,0.016094,0.045391,0.11643,0.047193,0.567662,0.0384,0,2.148385,0.559327,1.605844,0,0.615768,0.108431,0,0.48965,0,0,0,0
'world facing #terrorism #terrorist\'s school exist terrorist\'s teacher father terrorist\'s motherland',0,0,0,0,0,0,0.782,-1.891,0.526,-1.503,0,0,0,0,0,0,0,3,0,1,0.571128,0.112594,0.460597,0.742574,0.077285,0.574726,0.096709,0.069245,1.197084,0.114198,0.191933,0,0.344575,2.117846,0.351929,0.477363,0.475908,0.443993,0.166667,-0.25,0,0,0
'@cbsthismorning @newsgirl123456 profiling discourage september 20 2016 18:41 edt #terror #trump #fail',0,1,0,1,0,0,0.454,-1.871,0.925,-2.959,0,0,0,1,0,1,0,0,1,0,0.780579,0.367671,0.588708,0.535328,0.14643,0.687416,0.223615,0.234508,1.932415,0.376179,0.274269,2.012624,0.071923,2.314962,0,0.821579,0.085654,0,0,-0.03125,0,0,0
'ashamed ally pakistan sacrificed almost 5000 civilian siding war #terror @judgetedpoe',1,2,0,2,2,-4,0.722,-3.44,0.151,-10.315,0,0,1,1,0,1,0,1,2,1,0.351817,0.252537,0.062719,0.323656,0.218071,0.148218,0.181337,0.542234,0.607804,0.771935,0,1.589069,2.127535,4.184208,0,0.29269,0.742516,0,0.083333,-0.55,0,0,0
'#terror test ...',0,0,0,0,0,0,0,-0.497,0.471,0,0,0,0,0,0,0,0,0,0,0,0.053722,0.034239,0.05848,0.034833,0.007852,0.014835,0.011536,0.010691,0.356478,0.026635,0,0,0,2.580655,0,0,0.363078,0,0.395833,0,0,0,0
'@mrmalky @kwr66 awful switched',0,1,0,1,0,-3,0,-2.115,0,-2.169,1,0,1,1,0,1,0,0,1,0,0.037249,0.014522,0.00495,0.003975,0.008377,0.003711,0.005748,0.029905,0.069199,0.035925,0.409255,0,0.612368,0,0.04802,0.103025,0,0,0,-0.653274,0,0,0
'bout read article moving conversation forward homosexuality christianity someone foursquare church #nervous',1,0,0,0,0,0,3.051,-2.164,1.093,-4.133,1,1,0,0,1,0,0,1,2,2,0.178997,0.141147,0.116548,0.162029,0.049082,0.251089,0.055117,0.386374,0.564732,0.352997,0.445207,4.248403,0.237379,2.549983,0.853133,0.016074,0.80346,0.128289,0.80303,-0.05,0,0,0
'zika #hoax file deet part binary chemical weapon targeting brain #toxin #fear #neurological #uscitizens #insect #mammal',0,0,0,0,0,0,2.156,-1.112,2.795,-6.983,0,0,0,0,0,0,0,0,0,0,0.181635,0.070616,0.049356,0.145831,0.016144,0.031702,0.038257,0.144595,0.421015,0.090788,0.610917,0.953769,0.349379,4.164899,0,0,0.077993,0.04487,0.19375,0,0,0,0
'massive argument alarm today ... want get know we\'re going fix tomorrow morning ð',1,2,0,1,1,-2,0.972,-3.942,2.951,-2.086,1,1,0,1,0,0,1,0,2,0,0.561186,0.528185,0.211647,0.298167,0.135421,0.22307,0.281855,0.23648,1.648873,0.30221,2.153623,0.178913,0,1.58571,1.151046,0.191723,0.238379,0,0.847511,-0.740278,0,0,0
'@delta stuck runway diverted fargo continuously told 10 min past 4 hour food water offered #awful',0,0,0,1,0,-2,0.454,-4.844,2.968,-9.508,0,0,0,0,1,0,0,1,0,1,0.455519,0.390187,0.074293,0.290682,0.178339,0.19372,0.174742,0.555385,1.034215,0.839988,1.577268,0,2.16083,0.202197,0.114327,0.428823,1.844291,0.097917,0,-0.225893,0,0,0
'@jk_rowling never thought angry oompa loompa would boggart #boggart #presidenttrump #nightmare',0,1,0,1,0,-3,0.012,-1.743,0,-5.611,1,1,1,0,0,0,0,0,1,0,0.243133,0.189592,0.276245,0.290556,0.179386,0.27632,0.331028,0.146591,1.008447,0.364746,1.181929,0,0.686316,1.275137,0,0.1837,0.674641,0.0047,0,-0.635417,0,0,1
'#beyond naming shaming lie vast space b w #sanctions #terror state ... v wait til others #impose ... hv courage #ourselves',2,1,1,1,2,0,2.905,-1.112,1.495,-3.247,1,1,1,0,0,1,0,0,2,1,0.344418,0.56642,0.179583,0.244261,0.255983,0.191902,0.249377,0.482173,1.281543,0.931276,1.535997,3.092737,0.447897,4.523606,1.389921,0.662437,0,3.173936,0.344494,-0.302083,0,0,0
'@meaindia virtually every statement country #un referred #terror main threat peace #pak still denial',1,2,1,2,2,-4,2.025,-1.526,1.148,-2.943,1,1,0,1,1,0,0,2,2,3,0.486396,0.220149,0.385007,0.63289,0.160047,0.585458,0.130174,0.260524,1.439489,0.372683,0.247901,0.401267,0.694118,4.39194,1.555179,1.129134,0.297508,2.446982,0.286458,-1.172321,0,0,0
'wow need start sif im prob gonna die',1,0,1,1,4,-3,0.494,-2.158,0.57,-1.346,0,1,0,1,0,1,0,0,1,0,0.328368,0.321015,0.069912,0.136179,0.144205,0.118168,0.239639,0.221163,1.018205,0.385809,0.243287,0.106641,0.251544,0.92921,0,0.429828,0.947989,0,0.125,-0.387981,0,0,0
'body say fuck bitch ain\'t sleeping n #sleep #cantsleep #drained',0,1,0,2,0,-9,0.361,-2.5,1.516,-4.961,1,0,1,1,0,1,0,0,1,0,0.839713,0.09453,0.391678,0.396982,0.081871,0.25555,0.163305,0.136538,1.376888,0.24286,2.212304,0,0.959584,1.353878,0.506399,0.345124,0,0,0.205357,-0.65625,0,0,1
'want slide dm im fucking shy #shy',1,1,0,1,1,-5,0.922,-2.046,0.139,-1.522,0,0,0,0,0,0,0,0,0,0,1.045,0.382682,0.774226,0.505187,0.123215,0.536124,0.228388,0.224077,2.549774,0.277943,1.595852,0.340358,0.291379,2.207287,0,0.174516,0.422904,0.172968,0.089583,-0.3125,0,0,0
'@bartholomewd terrible we\'re going local fish chip place kirribilli #terrible',0,1,0,1,0,-3,1.358,-1.903,1.624,-7.337,1,0,1,1,0,1,0,0,1,0,0.045463,0.13588,0.006194,0.030631,0.026016,0.008467,0.014286,0.024099,0.069568,0.078711,0.361531,0.657724,1.908388,0.339047,0.340889,0.540292,0.226297,0,0,-1.341643,0,0,0
'#unga pakistan clearly show face cowardliness blatant lie time #india act upon terror',1,3,1,3,1,-3,0.949,-1.47,0.139,-7.556,2,1,2,1,0,1,0,1,3,0,0.313489,0.285497,0.047641,0.417963,0.105111,0.155433,0.178831,0.503705,0.594354,0.728046,1.066035,1.379272,3.235847,1.828095,0.389357,0.320688,0.119033,0.811481,0.709474,-1,0,0,0
'@chickofbeauty y\'all mean rioting fire starting business burning looting asshole create #blacklivesmatter #terrorism',0,0,0,1,0,-6,1.759,-1.642,1.518,-1.899,1,0,1,1,1,0,0,0,1,1,0.708077,0.235523,0.481603,0.734684,0.042638,0.489677,0.120269,0.081631,1.406661,0.134786,1.318707,0.198072,1.103817,2.340134,0.598591,0,0,0.434265,0.177381,-0.706151,0,0,0
'#india sponsoring terrorism #balochistan #kulbhushanyadav indian spy agent arrested balochistan pakistani force',0,2,0,1,0,-3,4.085,-1.374,0.984,-5.575,2,0,1,2,0,1,0,0,2,0,0.681312,0.374014,0.145656,1.000454,0.233208,0.368314,0.202782,0.503173,1.559374,0.818294,0.397397,2.331058,1.946032,1.27717,0,0.274672,0.348831,0.396593,0.446875,0,0,0,0
'tired people pretending islam one misogynistic religion coincidence muslim country terrible woman',0,2,0,2,0,-6,1.981,-3.193,0.407,-5.348,2,0,1,1,0,1,1,1,3,0,0.760592,0.120546,0.458482,0.792832,0.052362,0.696676,0.095628,0.256177,1.411009,0.236552,1.356299,1.411153,3.305612,1.116049,0,0.459067,0.459399,0.843363,0.06875,-1.160417,0,0,0
'question get twitter make want despair we\'ve battered complain convinced thing could better',2,3,1,3,4,-5,1.994,-2.645,0.241,-3.392,2,0,1,2,0,3,0,1,3,1,0.439395,0.511857,0.156211,0.209007,0.261398,0.221415,0.192313,0.34583,1.16654,0.858688,1.473954,0.233651,1.115606,0.418917,1.431314,0.118897,0.913025,0.076903,3.226684,-1.465774,0,0,0
'@dfkm1970 @tomddumba struggle real whoa worry younger generation ð',1,2,1,2,0,-5,2.342,-0.493,0.394,-2.86,1,1,0,2,0,2,0,1,2,2,0.109241,0.058317,0.02006,0.063935,0.033925,0.006878,0.144106,0.027595,0.115482,0.083814,0.14943,0,1.271433,0.876953,0.032962,0.74222,0.682621,1.504538,0.10625,-0.43125,0,0,0
'@teapartyorg he right civil war start wall wall terrorism fancy muzzy\'s chance',3,2,2,1,2,-2,0.561,-1.424,1.393,-2.907,1,2,1,2,1,1,1,0,2,2,0.143145,0.033483,0.115184,0.173832,0.024793,0.063368,0.033071,0.130159,0.498294,0.19959,1.762049,1.480757,0.22456,1.591555,0,0.157401,0.403357,0.09642,1.583762,-0.556731,0,0,0
'look #massiah #youngleader n #pakistan #massiah #terrorism',0,0,0,0,0,0,0.51,-1.781,0,-1.732,0,0,0,0,0,0,0,0,0,0,0.884516,0.217267,0.533193,1.133924,0.08065,0.722606,0.180467,0.152261,1.767942,0.198492,0,0,0.223338,3.179319,0,0.392455,0.081258,0,0,-0.019634,0,0,0
'@amymek absurd could laugh right also feel like cry future country #wakeupcall',2,3,2,2,3,-1,2.042,-3.511,1.08,-3.559,0,0,0,0,1,1,1,0,2,1,0.399215,0.142877,0.484954,0.532417,0.103426,0.224987,0.108308,0.23655,1.371612,0.511601,0.346213,0.302878,1.626388,0.634485,0.627641,1.645659,0,0.736438,2.348345,-0.370833,0,0,0
'@amymek absurd could laugh right also feel like cry future country #despair #wakeupcall',2,3,2,2,3,-1,2.042,-3.511,1.08,-4.689,0,0,0,0,1,1,1,0,2,1,0.399215,0.142877,0.484954,0.532417,0.103426,0.224987,0.108308,0.23655,1.371612,0.511601,0.612978,0.302878,1.626388,0.634485,0.627641,3.536,0,0.736438,2.348345,-0.370833,0,0,0
'@politico say word radical islamic terrorist somehow make terror group drop weapon',0,2,0,2,0,-6,3.002,-1.707,1.383,-4.84,1,0,1,2,0,1,1,1,2,1,0.727272,0.149263,0.445315,0.83475,0.091501,0.481652,0.219397,0.356054,1.795084,0.436394,0.457236,0.745714,1.3881,4.585457,0,0,0.639097,0,0.695445,-0.427083,0,0,0
'mac update kind apprehensive',1,1,0,1,2,-2,0.362,-0.72,0.817,-0.108,0,1,0,1,1,0,0,1,1,1,0.046513,0.135328,0.012615,0.036621,0.020337,0.015107,0.06366,0.118105,0.161007,0.168504,0.488932,0.223683,0.187323,0,0,0.329568,0.10973,0,0.697917,-0.1875,0,0,0
'panic attack call real fan make mad like dont even word explain people give',3,3,1,3,5,-7,1.972,-3.168,0.114,-5.948,2,0,1,3,0,1,0,3,3,3,0.672201,0.219136,0.793314,0.581199,0.170121,0.391044,0.201728,0.245934,2.088192,0.372235,2.301054,0.187683,1.429177,3.332349,0,0.022656,0.101052,0.561614,1.747634,-0.806136,0,0,1
'boy nightmare @vivalasergio',0,1,0,1,0,0,0.119,-1.395,0.165,-0.739,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00408,0,1.14781,0,0,0.018333,0,0.1,-0.145833,0,0,0
'feel like house u basic requirement literally option #discouraged',2,0,1,0,2,0,0.689,-2.209,0.287,-3.975,0,0,0,0,0,0,0,0,0,1,0.340742,0.082453,0.461287,0.408545,0.065578,0.171842,0.076596,0.236354,1.13733,0.442778,0.207347,0,1.014175,0.265388,0,0.362404,0.011294,0.243442,1.022917,-0.166667,0,0,0
'@sadiqkhan #terrorism way life united etates #islam brought #islamexposed #islambacon',0,0,0,0,1,0,0.438,0,2.21,-0.001,0,0,0,0,0,0,0,1,0,1,1.099938,0.19469,0.935997,1.255414,0.135961,0.948682,0.209832,0.13915,1.94822,0.208285,0,0.888039,0.098552,3.073877,1.108204,0,0.475938,0.319466,0.036364,0,0,0,0
'#india #afraid #bad #terrorism',0,0,0,0,0,0,0,-0.643,0,-4.014,0,0,0,0,0,0,0,0,0,0,0.913205,0.162239,0.803583,0.98579,0.045563,0.802287,0.175988,0.121159,2.069065,0.147917,0.197772,0,1.262426,3.397271,0,0.508865,0,0,0,0,0,0,0
'@rjah_nhs @chrishudson76 @mbrandreth #course day potential leadership #excited #nervous proud',2,0,1,0,3,0,2.924,0,3.123,-0.731,0,1,0,0,1,0,0,1,0,1,0.005401,0.078889,0.003869,0.008853,0.044573,0.007909,0.012934,0.444668,0.003301,0.648319,0,1.821329,0,3.632572,1.930707,0.148301,0.367394,1.674642,0.397024,-0.208333,0,0,0
'ugh worst read whole first month school unit test friday awe man',1,2,1,2,0,-5,0.773,-6.297,2.438,-2.95,0,0,0,0,0,0,0,1,0,0,0.714893,0.355578,1.212024,0.645417,0.147429,0.879979,0.185979,0.205571,2.05113,0.365603,0.465521,1.092252,1.097149,2.588781,0.78715,0.330631,1.785278,0.614909,1.450054,-1.560417,0,0,0
'man city\'s kit dreadful',0,1,0,1,0,-3,0.585,-1.901,0.123,-2.799,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.221806,0.649492,0.106127,0.610139,0,0,0.087666,0.017857,-0.760417,0,0,0
'jimmy_dore raisingtheboss we\'ve already lost country government oligarch fear tactic still work appears',0,2,1,2,0,-5,0.646,-5.016,0.944,-3.4,1,0,0,2,0,1,0,0,3,0,0.224984,0.142156,0.124351,0.216304,0.02963,0.108671,0.088679,0.090798,1.188272,0.136911,0,0.69527,0.723198,2.674526,0.137963,0.772043,0.391891,0,0.137377,-2.739931,0,0,0
'@chickofbeauty y\'all mean rioting fire starting business burning looting asshole create #blacklivesmatter',0,0,0,1,0,-6,1.759,-1.642,1.518,-1.899,1,0,1,1,1,0,0,0,1,1,0.204418,0.20341,0.072516,0.091594,0.036482,0.040514,0.048419,0.064806,0.473696,0.122499,1.318707,0.198072,1.103817,0.698335,0.598591,0,0,0.434265,0.177381,-0.706151,0,0,0
'set n alarm @innocentia_t wanna nap i\'m scared i\'ll wake tomorrow',0,2,0,2,0,-4,0.674,-4.309,3.809,-1.439,0,1,0,1,1,0,1,0,1,1,0.662669,0.157896,0.613247,1.019576,0.018128,0.730194,0.078135,0.06603,1.798182,0.056962,1.393861,0.186461,0,3.192345,0.621726,0.128485,0,0,0.396569,-0.179167,0,0,0
'@megannn_walsh12 @itsshelleeey never said fair yous think completely okay bully someone',2,1,1,1,2,-2,0.843,-2.526,0.307,-4.819,1,0,0,1,0,0,0,0,1,2,0.554758,0.343184,0.358162,0.54299,0.311854,0.380312,0.387942,0.553214,1.750021,0.831422,0.480987,0.012052,1.778078,0.080151,0,0.205679,0.092008,0.418201,1.571644,-0.354167,0,0,1
'feel awkward i\'m timid everyone',0,2,0,2,0,-4,0.592,-1.171,0.038,-1.189,0,0,0,1,0,1,0,0,1,0,0.13838,0.166963,0.089287,0.091462,0.235582,0.087119,0.175622,0.17811,0.483522,0.583241,0.155258,0,0.425279,0.170358,0,0.362404,0,0,0.547917,-0.636607,0,0,0
'rooney oh dear oh dear fucking dreadful ð ⚽ ️ ',2,1,0,2,4,-7,1.435,-2.964,0.178,-5.1,1,1,1,1,0,1,0,0,1,2,0.847992,0.221921,0.698097,0.35172,0.152665,0.330346,0.154427,0.437309,1.448497,0.504061,1.14808,0.771141,1.143709,0.643453,0.610139,0,0.177767,0,1.866667,-0.729167,0,0,0
'@rsdeepsea @breitbartnews 3 people country 300 million going ruin whole country 3 people',0,1,0,1,0,-2,0.169,-1.72,0.833,-7.913,0,0,0,1,0,1,0,0,1,0,0.199447,0.316475,0.08359,0.172544,0.158059,0.092197,0.092127,0.104705,0.511474,0.339281,1.367587,0.354747,1.857669,0.193037,0.211445,0.293853,0.343166,0,0.43125,-1.28631,0,0,0
'@daniqays @ajenews ohh .. come sense terror supporting stone pelting vandalizing ppl gather b4 protest announce ...',1,2,1,2,1,-5,2.134,-1.232,0.899,-4.537,1,0,0,1,0,0,0,1,2,2,0.310605,0.379986,0.177994,0.151054,0.224367,0.085727,0.180967,0.286153,1.084016,0.435628,0.477059,3.960036,1.978968,2.573665,0,0.125826,0.430456,0.772114,0.478469,-0.34375,0,0,0
'@jaysekulow 2 get @realdonaldtrump 2 reveal tax immediate danger u answer',0,1,0,1,0,-2,1.347,-1.74,0.194,-4.59,0,0,0,1,0,2,0,0,2,0,0.236923,0.452537,0.090302,0.184168,0.170965,0.085014,0.141912,0.615304,0.661039,0.908281,1.029841,1.032035,0.750051,1.808007,0,0,0,0.711965,0.069923,-0.789583,0,0,0
'unruly kid 8am morning #nothanks ripping flower bed root parent watch #shocking',1,1,0,1,0,0,1.586,-1.888,3.126,-6.691,1,1,1,2,0,0,0,0,1,0,0.195343,0.135115,0.036085,0.080603,0.334876,0.104273,0.082362,0.098676,0.440806,0.237926,0.954159,0.587946,3.507871,0,1.610396,0.298385,1.056236,0.3065,0.398958,-0.495833,0,0,0
'#ntfc mourinho worried bringing ibra rushford #panic',0,1,0,1,0,-3,0.358,-1.558,3.114,-0.624,0,0,0,0,0,1,0,0,1,0,0.136554,0.238383,0.01861,0.066856,0.141235,0.025243,0.04558,0.247916,0.15811,0.407671,0,0,0,3.303731,0,0,1.701212,0.105781,0,-0.6875,0,0,0
'@latenightdaryun pfft anyone undergoing constant ongoing horror sapient consciousness trust themself anyway',1,1,1,0,1,0,1.448,-1.951,1.937,-6.039,1,1,1,1,0,1,1,2,1,2,0.581014,0.188952,0.609712,0.380048,0.060933,0.235323,0.117877,0.263157,1.696039,0.289242,1.253665,0.310053,1.297618,0.704772,0.382955,0,0,2.100007,1.418155,-0.229167,0,0,0
'librarian scare',0,1,0,1,0,-2,0.272,-0.346,1.171,-1.14,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.368505,0,0,0.637954,0,0.104167,0,0,0,0
'@sherrieshepherd #whitepeople #afraid large #blackmen',1,0,0,0,0,0,1.228,0,0.791,-1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595279,0,0,0.23822,0,0.198214,0,0,0,0
'@ismashfizzle that\'s time carry ginger candy peppermint oil sea-bands time #anxiety',0,0,0,0,0,0,1.872,-0.15,3.317,-1.446,0,2,0,0,0,0,0,0,0,0,0.014977,0.067012,0.020325,0.003813,0.140122,0.005853,0.033754,0.037601,0.033299,0.277244,0.04642,0,0.571618,2.263697,1.336559,0.023358,0.837671,0.601732,0.612988,-0.0625,0,0,0
'@mikebairdmp @andrewconstance @nswtaxi many sex case u need u guy learn uber shocking consumer unregulated',0,1,0,1,0,-2,1.723,-1.307,0.439,-5.923,0,1,0,1,1,1,0,1,1,2,0.630443,0.43174,0.494314,0.428669,0.183237,0.345515,0.38662,0.431335,2.01853,0.861033,0.207806,1.030593,1.957545,0.357077,0,0,0.618033,0.571831,0.206235,-0.575,0,0,0
'@ashish_geol @getpakistantv @hamidmirgeo .. give thought khalistaan nno concern baluchistan kashmir issue',0,1,0,2,0,0,0.68,-0.392,0,-2.793,0,1,0,0,0,0,0,0,0,0,0.579626,0.198922,0.242429,0.570792,0.145079,0.428757,0.138243,0.257432,1.575702,0.344108,0.09662,0.18602,0,0.01633,0.242993,0,0.722531,0.664288,0.185417,-0.073497,0,0,0
'democracy work n #mob #mentality #mass #hysteria #fear #mongering #oligarchy',0,0,1,0,0,0,0,-1.348,2.038,-2.89,0,0,0,0,0,0,0,0,0,1,0.308566,0.055521,0.314377,0.281346,0.024404,0.178798,0.084281,0.042568,0.839654,0.069676,0,0,0.737144,3.895677,0.137963,0,0.255519,0,0.074877,0,0,0,0
'want slide dm im fucking shy',1,1,0,1,1,-5,0.922,-2.046,0.139,-1.522,0,0,0,0,0,0,0,0,0,0,1.045,0.382682,0.774226,0.505187,0.123215,0.536124,0.228388,0.224077,2.549774,0.277943,1.595852,0.340358,0.291379,0.255333,0,0.174516,0.422904,0.172968,0.089583,-0.3125,0,0,0
'jesus wept another rn #rusty @metaltigerplc quote price sensitive news price sensitive news etc etc #ramping #shocking',2,0,2,0,1,0,2.765,-3.48,0.628,-5.428,0,1,0,0,0,0,1,0,1,1,0.223991,0.272959,0.227361,0.282848,0.500825,0.29759,0.137702,0.959317,0.921193,1.426836,1.259972,2.305627,1.880643,0.025369,1.297453,1.047672,1.005834,1.107662,0.425,-0.25,0,0,0
'lysol got stuck spray position we\'re slowly suffocating trash smell like febreeze factory',1,1,1,4,2,-2,0.899,-5.585,2.768,-2.593,1,0,3,1,0,2,0,0,3,0,0.484117,0.068448,0.747277,0.451236,0.051717,0.184101,0.097307,0.067458,1.678771,0.09482,1.290118,0.090848,3.547416,0.269393,0.527771,0.394173,0.16321,0,0.841667,-0.362294,0,0,0
'@miami4trump yeah bad part #terrorism #terror muslim one leaving #obamalegacy #nationalsecurity #disaster #obama',0,1,0,1,1,-3,2.516,-2.772,0.283,-5.606,1,0,1,1,0,1,0,0,1,0,1.3757,0.277759,0.836925,1.374926,0.103196,1.277367,0.242902,0.382976,2.743059,0.351001,0,0.612268,0.727009,5.97598,0.330004,0.771763,0.204909,0.741567,0.06875,-1.89508,0,0,0
'we\'re discipleship training detox something #messy #cutoff #choosefreedom #cryout16',0,0,0,0,0,0,0.554,-0.06,0.6,-2.487,0,0,0,0,0,0,0,0,0,0,0.06207,0.202094,0.028531,0.073059,0.169926,0.053274,0.074565,0.257757,0.261091,0.743082,0.158669,0.317487,0.590541,0.196718,0.217988,0,0.34012,0,0.333333,0,0,0,0
