x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'@xxmariab listen yh provoke co i\'ll make cry',0,2,0,2,0,-2,0.971,-2.303,0.546,-6.359,0,0,0,0,0,1,0,0,1,0,0.317232,0.149629,0.077773,0.190611,0.044391,0.113691,0.069766,0.307803,0.716369,0.296645,0.059512,0.183354,0.08315,0,0.12245,2.006984,0.363716,0,0.338011,-0.385417,0,0,0
'@luxbet even give pizza serious fail #hungry #furious #hangry',1,2,0,1,0,-2,0.466,-2.267,1.05,-4.471,0,0,0,0,0,0,0,0,0,0,0.937516,0.34817,0.54048,0.683001,0.193346,0.699595,0.34583,0.294198,2.456555,0.455344,3.703333,0,0.747901,0,0.237134,0.182425,0.556383,1.102745,0.160417,-0.693839,0,0,0
'bloody parking ticket ð',0,1,0,1,0,-3,0,-2.229,0.446,-0.397,1,0,1,1,0,1,0,0,1,0,0.058363,0.018664,0.018258,0.021801,0.009195,0.035509,0.010285,0.031969,0.171129,0.049135,1.687109,0,0.026605,0.09468,0,0,0,0,0,-0.291667,0,0,0
'@dfscare apparently contact sofa meant delivered today old one gone sitting floor sofa',0,0,0,0,0,0,0.199,-3.398,3.108,-1.267,0,0,0,0,0,0,0,0,0,1,0.274971,0.221977,0.207879,0.304909,0.133308,0.275292,0.084721,0.288694,1.141364,0.569857,0.91395,1.446825,0.886963,0.121113,1.091573,0.59232,1.065156,0.696697,1.113095,-0.735417,0,0,0
'@thomsoncares sam yes helpful need sorting asap keep promising stuff happen',3,0,2,0,3,0,2.567,-1.237,1.019,-1.891,0,1,0,0,1,0,0,1,0,2,0.212959,0.391233,0.036127,0.124988,0.264207,0.061076,0.157705,0.526814,0.623864,0.907319,1.450855,0.952137,0,1.231328,0.857999,0.03026,0.897176,0.748629,0.5,-0.295461,0,0,0
'they\'re like rape apologist inadvertently make men sound like rabid mindless beast friend like ...',5,3,3,4,7,-8,2.008,-0.891,1.331,-9.324,3,1,2,3,1,2,0,1,3,1,1.392082,0.210695,1.616957,1.449075,0.144453,0.56104,0.244453,0.201369,4.002868,0.344875,0.544966,0,2.770741,0,0.379863,0.499587,0.965897,0.868824,3.871642,-0.95625,0,0,0
'got angry telling would 40 year old guy looking girl like felt #offended',1,1,1,1,2,-3,0.711,-2.413,0.487,-2.769,1,0,1,0,0,0,0,0,1,0,0.48715,0.336598,0.531507,0.510537,0.199704,0.237602,0.15548,0.247877,1.554941,0.416347,1.393303,0.482516,1.646313,0,0.761982,0.289553,0.840037,0,1.094345,-0.260417,0,0,0
'@agirlhasno_name @mdlmurray shot black police woman typical looney toon thinking #hillary #divide #chaos',0,1,0,0,0,0,0.518,-1.326,0.092,-1.845,1,0,0,2,0,2,1,1,2,1,0.28391,0.104195,0.221186,0.218261,0.08375,0.1463,0.112117,0.074843,0.956017,0.205787,0.513625,1.399454,1.696192,2.682646,0,0,0.082444,0.177092,0.4375,-1.288366,0,0,0
'@unitedfrontrev @juandeznuts @lucidhurricane_ sex offense happens across race culture creed castrated',0,0,0,1,0,-2,2.186,-0.227,0.83,-7.174,1,1,1,1,1,1,0,1,1,2,0.090723,0.17562,0.038183,0.051238,0.046061,0.043391,0.085322,0.061496,0.284393,0.14429,0.268191,2.116173,1.564726,0.236477,0,0.205679,0.796996,0.33715,0.505208,-0.125,0,0,0
'@jasonmillerindc @realdonaldtrump prudence suggests 8 bump 2-3 week viewed skepticism medium hrc axis #angry',1,1,1,2,2,-2,0.488,-1.46,1.489,-4.159,0,0,0,0,0,0,0,0,0,1,0.154669,0.204083,0.031916,0.146351,0.096054,0.079438,0.065029,0.316277,0.460269,0.345351,1.427125,2.48421,0,0.464561,0.194949,0.466563,1.025977,0,0.270833,-0.325,0,0,0
'@lesyoung01 rabid dog ridden child eaten flesh one fellow limb adult',0,0,0,1,0,0,1.946,-2.444,0.009,-8.527,1,2,2,1,1,1,0,1,1,2,0.168588,0.080029,0.260393,0.125073,0.051345,0.192876,0.051222,0.050707,1.049793,0.168068,0.238924,0.048222,2.530737,0.068079,0.518024,0,0.371187,0,0.214583,-0.658333,0,0,0
'@theonesoleshoe one thing attacking hating worse make u like angry vengeful behavior detest',1,4,1,5,2,-10,0.734,-6.554,0.009,-7.625,5,0,3,3,0,2,1,0,6,0,0.380394,0.109857,0.48308,0.444423,0.088134,0.194472,0.105843,0.153344,1.210899,0.298009,2.894979,0,3.474506,0.762819,0,0.260487,0.028781,0,1.425511,-1.126357,0,0,0
'delete shit josh screenshotted snap',0,0,0,1,0,-4,0.256,-1.689,0.588,-1.96,1,0,1,0,0,0,0,0,1,0,0.142873,0.06502,0.039789,0.072622,0.067779,0.152661,0.043217,0.133573,0.677067,0.317571,1.011179,0,0.354957,0,0,0,0.835656,0,0.09499,-0.754167,0,0,0
'someone make priority list thing outraged order #outrage #racism #animalrights #abortion #cops',0,1,0,1,0,-3,0.542,-1.095,0.034,-10.274,0,0,0,0,0,0,0,0,0,0,1.08217,0.101363,0.922529,0.907261,0.030869,0.90143,0.111723,0.155398,2.075729,0.17674,1.884709,0.256477,3.523655,0.397037,0,0.788478,0.028781,0.681659,0.361875,-0.528274,0,0,0
'@corbettbarr @pjrvs @brianclark true spitting venom i\'m still bitter stripe like old man yelling porch',2,2,1,2,4,-2,0.909,-4.186,2.422,-2.707,1,0,1,1,1,0,0,1,2,1,1.498281,0.170203,1.419325,1.226152,0.083071,1.080175,0.23877,0.211683,3.682754,0.190942,0.880911,0.01725,2.605017,0,1.478259,0.367579,0.090337,1.302976,1.800028,-2.03006,0,0,0
'never watch grey anatomy ever ever ever ever ever shonda rime take away another og character ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ #fuming',0,0,0,0,0,-1,0.506,-2.658,1.435,-5.148,0,1,0,1,0,0,0,0,0,0,0.858624,0.577862,0.815298,0.86587,0.583509,0.731702,0.920257,0.478988,3.444858,1.020862,1.472185,0.64808,1.345513,0,0.60048,1.041087,1.197143,0.509507,0.907251,-0.489583,0,0,1
'wonder would happen tell people truth #savage #uhoh #angry',2,0,1,0,0,0,0.733,-0.425,0,-11.972,0,1,0,0,0,0,0,1,0,1,0.275297,0.187261,0.062309,0.156443,0.165696,0.071762,0.34388,0.293551,0.4724,0.327113,2.042051,1.018452,0.487183,1.35384,0.038466,0.107601,0.333031,1.420639,1.372817,-0.11875,0,0,0
'never find someone loved like love revenge',2,1,3,1,8,-2,2.273,-1.651,2.37,-1.785,1,1,0,1,1,0,1,0,1,1,0.520281,0.305447,0.624094,0.656484,0.74023,0.4862,0.250026,0.467741,1.587114,0.95231,0.53995,0.245048,0.600329,0.556823,1.003447,0.52063,0.327947,0.703704,2.66691,-0.729167,0,0,1
'@firstbsa turning surprised late work',0,0,1,0,0,0,0.723,-1.394,0.951,-0.562,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.278285,0.377199,0,0.001185,0.137963,0,1.485675,0,0.074877,-0.172917,0,0,0
'#angry may case may unavoidable see sudden excitement become sin #albertbarnes',1,2,1,1,3,-2,1.31,-1.595,0.664,-5.767,1,1,1,2,1,2,2,0,3,1,0.158093,0.55577,0.043238,0.115097,0.323007,0.070588,0.285358,0.342132,0.474594,1.02438,1.51972,1.906902,0.075638,0.732278,1.432485,0.130698,0,1.187197,0.168884,-0.806548,0,0,0
'@lemonlover666 shit even begin describe fiery little demon straight hell ð ð',3,3,1,3,1,-8,0.989,-1.816,0.771,-3.26,3,0,3,2,0,2,0,0,3,0,0.457076,0.152755,0.378209,0.782558,0.052533,0.379897,0.159946,0.091631,1.344041,0.140244,2.124795,0.231096,1.198434,0.828766,0.75847,0.00834,0,0,0.160417,-2.401824,0,0,0
'bitter today ð',0,1,0,1,0,-2,0,-0.585,0.33,-0.569,0,0,0,0,0,0,0,0,0,0,0.296188,0.05554,0.431815,0.181388,0.019688,0.621829,0.041043,0.032539,0.880742,0.042135,0.167674,0,0.330331,0,0.262799,0.402557,0.238379,0.510595,0.1875,-0.749405,0,0,0
'@hoopdawg87 @micktheperm meanwhile white cop keep killing black people there\'s le outrage strange society',1,3,0,3,0,-7,1.13,-2.596,1.736,-4.541,2,1,1,2,1,2,0,2,3,1,0.147123,0.300853,0.090639,0.176398,0.141127,0.112112,0.238163,0.361886,0.759033,0.514794,1.079724,1.65828,2.702319,0.443097,0.73571,0.867705,0.166848,1.624874,0.259028,-1.515943,0,0,0
'@cc_yandian @hillaryclinton team must draw hat daily personality #drugged #angry #yeller #quiet #screamer ð',1,0,0,0,0,0,2.116,-0.016,1.856,-4.038,0,1,0,0,0,0,0,1,0,0,0.055233,0.108514,0.034663,0.032634,0.117747,0.021177,0.065292,0.115591,0.159345,0.47499,1.44867,1.03897,0.131008,0,1.974242,0.062197,0.548481,0.05007,0.30231,-0.208333,0,0,0
'heading home cut grass heat wanna go eat somewhere air conditioned #pout #adultingistheworst',0,1,0,0,0,-1,0.911,-4.171,4.619,-0.994,0,0,0,0,0,0,0,0,0,1,0.348951,0.379128,0.223338,0.292278,0.163282,0.300436,0.093278,0.219193,1.076185,0.486222,0.918689,0.569721,1.171781,0.459611,2.024493,0.128485,0,0.183602,0.579621,-0.410714,0,0,0
'oooh god uuuggghhh #rage',0,0,0,0,1,0,0.876,-4.999,0.306,-0.62,0,1,0,1,1,0,0,1,0,1,0.028464,0.093567,0.012685,0.02453,0.095169,0.002417,0.096851,0.039153,0.087794,0.240358,1.303462,0.830564,0,0,0.51661,0,0.596969,0.68451,0.03125,0,0,0,0
'never watch grey anatomy ever ever ever ever ever shonda rime take away another og character ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️ ☹ ️',0,0,0,0,0,-1,0.506,-2.658,1.435,-2.631,0,1,0,1,0,0,0,0,0,0,0.858624,0.577862,0.815298,0.86587,0.583509,0.731702,0.920257,0.478988,3.444858,1.020862,0.19642,0.64808,1.345513,0,0.60048,1.041087,1.197143,0.509507,0.907251,-0.489583,0,0,1
'@saclivin @mrscagg specific intentional way part intention provoke conversation around systemic racism towards black',0,3,0,2,0,-4,2.852,-1.441,0.737,-9.484,0,0,0,0,0,1,0,0,1,0,1.248386,0.273963,0.904692,1.018929,0.105169,0.870741,0.127758,0.225663,2.358713,0.34854,0.594961,1.393174,1.881377,0,0,0,0.795035,1.132144,0.131155,-1.116463,0,0,0
'@alyssasimpson21 gave kendrick lamar eat barbecue #bitter',0,0,0,0,0,0,1.54,-0.065,3,-2.205,0,0,0,0,0,0,0,0,0,1,0.194336,0.11268,0.049855,0.078395,0.206181,0.05665,0.096763,0.266011,0.366651,0.479156,0.854551,0.733401,1.421545,0,0.349125,0.141141,1.363045,0,0.175,0,0,0,0
'@lynnew69 said talking will uncontrollable animal moving another link comment help',3,0,0,0,2,0,1.609,-1.969,2.218,-3.415,1,1,0,0,0,0,1,0,1,0,0.379195,0.461837,0.117119,0.23158,0.389383,0.193736,0.193716,0.685807,0.911588,1.105328,1.082996,1.712736,1.268231,0.599709,1.962934,0.016074,0,0.628265,0.478968,-0.922917,0,0,0
'@alicehouston18 sorry i\'m angry drone flew away',0,2,0,2,0,-4,0.454,-4.156,0.411,-2.398,1,0,1,0,0,0,0,0,2,0,0.404595,0.153495,0.136569,0.286989,0.066121,0.504804,0.091683,0.094902,1.220691,0.126239,1.32028,0,1.152929,0.428458,0.0088,0.598544,0.124276,0,0,-1.0875,0,0,0
'@carefreeash_ id fuming',0,0,0,0,0,-2,0,-1.561,0,-1.314,1,0,0,0,0,0,0,0,1,0,0.030046,0.043866,0.019771,0.026407,0.032937,0.02657,0.008348,0.074716,0.184543,0.139773,1.451159,0,0,0,0,0,0.071559,0,0,0,0,0,0
'@xandraaa5 @amayaallyn6 shut hashtags cool #offended',0,0,1,0,1,0,1.343,-0.391,0.2,-1.347,0,0,0,0,0,0,0,0,0,1,0.007183,0.014267,0.011613,0.006043,0.006859,0.004399,0.00476,0.026132,0.081227,0.059895,1.717022,0.035355,0.055364,0,0,0,0.129637,0.623672,0.116071,-0.1875,0,0,0
'@starklydark know trusted word soft ignored anger focused hurt beneath know screwed',0,2,2,3,4,-9,1.74,-6.097,2.23,-4.106,3,0,0,1,0,1,0,1,3,1,0.754876,0.354023,0.389368,0.482485,0.246022,0.817801,0.300408,1.189046,2.270115,1.546164,2.477852,0.123332,0.76899,0.04625,1.385571,1.202435,1.506344,2.307468,1.323927,-2.608304,0,0,0
'wonder american city next protest police shooting who\'s next smh #whenwillitstop #howmanymoretimes',1,1,1,1,0,-2,1.535,-2.395,0.629,-5.845,1,0,0,2,0,0,0,1,1,1,0.482194,0.405488,0.637973,0.3512,0.206886,0.280058,0.268057,0.184666,1.149949,0.563416,0,3.105815,2.524651,1.351513,0.072619,1.271251,0.298801,0,0.895833,-0.0625,0,0,0
'mf bitter',0,1,0,1,0,-2,0,-0.695,0,-1.936,0,0,0,0,0,0,0,0,0,0,0.558352,0.075517,0.698875,0.310825,0.021075,0.656798,0.066918,0.050015,1.524646,0.049091,0.724316,0,0.813241,0,0.069794,0.329732,0,1.17377,0,-0.749405,0,0,0
'im holiday next round fuming',0,0,0,0,0,-2,0.18,-1.997,0.792,-1.163,1,1,0,0,1,0,0,0,1,1,0.079502,0.141536,0.021527,0.053842,0.057172,0.058206,0.056792,0.04717,0.272106,0.119085,1.26947,0.502151,0,0.320502,0.854496,0.17728,0,0,0.233428,-0.03125,0,0,0
'miss fact #burkeramsey swung hit sister #jonbenet face golf club previously fit #anger',1,1,0,1,1,-2,0.713,-2.43,0.706,-1.682,1,0,0,0,0,0,0,1,1,0,0.112262,0.057644,0.01593,0.03775,0.036638,0.037243,0.023709,0.071891,0.267368,0.250931,2.403486,1.345447,1.284138,0.255774,0,1.369575,0.375578,0.06942,1.040533,-0.725198,0,0,0
'@nytopinion point voting trump push piece board game like angry toddler wreck everything everybody',2,3,2,2,2,-5,2.256,-3.607,0.263,-5.449,2,1,2,1,0,1,2,0,2,0,0.410667,0.222559,0.511624,0.511346,0.178276,0.230855,0.169744,0.396976,1.308484,0.63184,2.696345,0.961719,1.997576,0.576503,0.030706,0.085663,0.564001,0.524383,1.079735,-1.258333,0,0,0
'like aggravate constantly byeee',1,1,1,1,2,-2,0.163,-0.559,0,-2.302,0,0,0,0,0,0,0,1,0,0,0.585618,0.053733,0.489343,0.667498,0.022406,0.461257,0.12015,0.055026,1.663761,0.040134,0.656446,0,0.245608,0.050349,0,0,0,0,0.76875,-0.1875,0,0,0
'@lexual__ @jdspielman10 rip 100 black men woman child killed chicago outrage',0,2,0,3,0,-6,2.074,-4.579,0.565,-4.509,1,1,1,0,1,1,0,0,2,1,1.148927,0.301098,0.541927,1.388254,0.284079,1.524518,0.245865,0.272219,2.008722,0.630048,1.248758,0.670521,3.335721,0.201145,0.214765,1.40342,0.203002,0.177092,0.041667,-1.40188,0,0,0
'inpouring letter dying subsist checking quaint virtuoso way toward fine huff l ...',1,2,2,1,2,-3,2.606,-2.675,1.641,-1.712,2,1,2,1,1,1,0,1,3,1,0.230092,0.375362,0.105647,0.192769,0.311426,0.109389,0.143918,0.508369,0.930191,0.88881,0.029473,0.738252,0,2.479369,0.120591,0.322339,0.190895,1.06482,1.608387,-0.416667,0,0,0
'hitting child discipline quite raging hypocrite',0,2,0,2,0,0,0.827,-0.559,0.669,-3.553,1,1,2,2,1,0,0,0,3,1,0.091612,0.101747,0.016444,0.041019,0.074732,0.029428,0.063659,0.049742,0.271268,0.206714,1.780565,0,2.041303,0,0.055856,0,0.56082,0,0.045833,-0.504167,0,0,0
'sorry im #bitter either want pure ur literally card set like every time draw set like',4,1,3,1,6,-1,1.687,-3.914,1.282,-6.363,0,1,0,0,0,0,0,0,0,0,1.378918,0.469018,1.353399,1.266778,0.335576,1.165482,0.330535,0.353294,4.713324,0.702642,1.747595,0.251095,1.958552,0.72774,0.534898,0.57281,0.296141,0.267224,2.652293,-0.645833,0,0,0
'@danrather king say matter fact came w psycho far affront',0,1,0,1,1,0,1.064,-0.409,0.977,-0.88,1,0,1,1,0,1,1,1,1,1,0.892847,0.238288,0.698415,0.874959,0.188393,0.453229,0.314232,0.289662,1.743881,0.420005,0.107496,0.606959,0.703653,0.429527,0.06904,0,1.015167,1.071069,0.308387,-0.504167,0,0,0
'@juliahb1 bloody right',1,1,1,1,0,-3,0,-1.141,0.129,-0.273,1,0,1,1,0,1,0,0,1,0,0.064959,0.017888,0.030437,0.09321,0.011584,0.031339,0.012885,0.033174,0.299182,0.080537,0.944965,0,0.026605,0,0,0,0,0,0.948345,-0.291667,0,0,0
'much hw tonight im offended',0,0,0,0,0,-2,0,-1.111,0.788,-1.802,1,0,0,0,0,1,0,0,1,0,0.152088,0.2858,0.055528,0.070753,0.197546,0.089277,0.094548,0.305545,0.571384,0.559201,0.13104,0.179352,0.719753,0.051236,0.082539,0.357364,1.228208,0.708126,0.229167,-0.125,0,0,0
'like hello first born must always laugh joke #offended',2,1,1,1,5,0,3.592,-0.08,1.307,-3.461,0,0,0,0,1,0,1,0,1,1,0.451245,0.525541,0.499364,0.568871,0.612507,0.291477,0.340838,0.674765,1.208794,1.457865,0.735675,0.8959,0.7994,0.220666,1.133085,0,0.24885,0.37061,2.129167,-0.041667,0,0,0
'outrage passed replaced mute fatalistic acceptance current situation #fatalism',1,2,0,2,1,-3,0.889,-3.147,0.19,-4.167,1,0,1,0,0,0,0,0,1,1,0.122743,0.041199,0.030243,0.063051,0.02406,0.075647,0.047857,0.134823,0.504284,0.21266,1.474313,0.342534,1.436075,1.161963,0.441886,0.636805,0.432229,2.54843,0.25,-0.447917,0,0,0
'wee pop sock keep falling inside shoe',0,1,0,1,0,-1,0.954,-1.038,1.993,-0.685,0,0,0,0,0,1,1,0,2,0,0.016916,0.092458,0.004131,0.014059,0.056912,0.004948,0.019733,0.135383,0.06643,0.222163,1.457416,0.217158,0.316573,0.208558,0.661037,0,0.312505,0.102063,0.086976,-0.247396,0,0,0
'apparently he\'s supposed scottish accent i\'m #offended',0,1,0,0,0,0,1.49,-2.189,0.431,-1.793,0,0,0,0,0,0,0,0,0,0,0.070152,0.086548,0.033092,0.057127,0.08337,0.039196,0.020263,0.200937,0.342525,0.307744,0.098279,2.039265,0,0,0,0,1.695597,0,0.758333,0,0,0,0
'seek conduct attack israel intended provoke reaction would inflame feeling within islamic world ” •',0,3,0,3,1,-2,3.289,-2.917,1.225,-8.852,2,3,1,2,1,1,1,1,2,2,1.089263,0.404038,0.433889,1.002493,0.12653,0.669303,0.264787,0.395227,1.924318,0.598595,0,0.466797,1.289704,4.516264,1.82301,0.277302,0.447442,1.788963,0.348214,-1.126389,0,0,0
'lost frequency janieck devy reality gestort aber geil remix raging shoutdrive',0,2,0,2,0,-3,6.416,-2.516,2.37,-0.585,1,0,1,1,0,1,0,0,2,0,0.310781,0.1599,0.07137,0.273431,0.12401,0.040281,0.20774,0.111087,0.759225,0.270933,0.884221,0.391651,0,1.632232,0.79376,0.951081,0.332573,0.506829,0.122917,-1.261359,0,0,0
'@eaglegiles23 @tgilmore_92 miss #outrage',0,1,0,1,0,-2,0,-1.648,0,-1.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8703,0,0.888375,0,0,1.369575,0,0,0,-0.287698,0,0,0
'@allegedlowbrow eye-for-eye indian army never forgives never forgets always take revenge pakistan break law follows',0,2,0,2,0,-2,1.753,-1.641,1.113,-3.224,1,1,0,1,0,0,2,1,1,0,0.943294,0.724829,0.398752,0.930662,0.644974,0.654567,0.52478,1.423271,2.044481,1.899038,1.135587,2.688244,0.459767,0.765563,0.090004,0.701333,0.239397,0.374313,0.096983,-1.159531,0,0,2
'worst juror ever michelle nicole\'s biggest threat #bb18',0,2,0,2,0,-5,1.527,-2.413,1.359,-2.535,1,0,0,1,0,0,0,0,1,0,0.692533,0.264484,1.007618,0.907192,0.239603,0.731648,0.282252,0.305266,2.195969,0.559497,0.175618,0.777993,1.03751,1.342779,0,0.493361,0.17042,0,0,-1.854167,0,0,0
'luv seeing man scowl face walking protein shaker clenching fist immediately stop n suck dick',0,2,0,4,0,-8,1.914,-7.88,1.557,-3.991,0,1,0,0,0,0,0,0,2,1,0.308869,0.384752,0.168664,0.189802,0.753678,0.114658,0.216817,0.535965,0.686786,0.956017,2.145816,0.472813,3.177427,0.263004,0.560667,0.229482,0.062965,0.952244,0.267857,-1.61916,0,0,0
'fake people irritate',0,2,0,2,0,-6,0.014,-0.904,0,-2.442,0,0,0,0,0,0,0,0,1,0,0.597485,0.085915,0.2245,0.340269,0.010297,0.350549,0.068241,0.009379,0.950898,0.013965,1.66289,0,1.289214,0,0,0,0,0,0.083333,-1.197917,0,0,0
'said i\'ll say america really fortunate black people want equality revenge',3,2,1,1,3,-2,2.149,-1.525,1.087,-3.05,1,1,0,1,1,1,1,1,2,2,0.733649,0.356393,0.279166,0.365938,0.191632,0.348203,0.287921,0.375293,1.767091,0.678619,0.999029,0.471091,1.638395,0.130032,0.246471,0.255332,0.832565,1.772314,1.524107,-1.716463,0,0,0
'#anger #wrath intense emotional response',0,1,0,1,1,0,0.263,-0.859,0.804,-1.029,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2.815635,1.181225,0.185076,0.86937,0.195272,1.014825,0.098958,0,0.664583,0,0,0,0
'@tarasetmayer @oliverdarcy aa right passage come n word insult church ignorant',1,2,1,2,0,-4,1.112,-1.969,0.303,-4.563,1,1,2,0,1,1,1,2,2,2,0.172355,0.208101,0.068708,0.164761,0.178795,0.069682,0.089112,0.205504,0.498643,0.421311,0.845087,0.820205,2.401118,0.209638,1.36867,0,0.089655,0,0.985147,-0.59375,0,0,0
'let id fuming poor keeping',0,1,0,1,0,-4,0.413,-3.815,0.197,-4.175,1,0,0,0,0,0,0,0,1,0,0.430912,0.162444,0.750278,0.448403,0.091986,0.881128,0.06914,0.166387,1.532076,0.235877,1.563717,0.130638,0.589504,0.019466,0,0.754245,0.255596,0.325679,0.3125,-0.777083,0,0,0
'@lynnegarrison yeah i\'ve seen floated online theory probably made bitter stan ignore pet v vet crap',0,2,0,3,1,-6,1.867,-4.519,1.96,-3.698,0,1,1,0,0,0,0,1,3,0,0.936137,0.365819,0.665701,0.537882,0.33266,0.842086,0.274773,0.592477,2.594712,1.018021,1.832409,0.578656,1.258764,0.747044,0.347449,0.992169,2.334323,0.510595,0.25,-1.368155,0,0,0
'@skynews east wind blue summer durban africa still surfed got #stung badly must carefull-a #sting harm',0,2,0,2,0,-5,1.463,-3.489,2.901,-4.264,0,0,0,1,0,2,0,0,2,0,0.377531,0.479946,0.131705,0.319636,0.227539,0.207176,0.167516,0.345834,1.082839,0.638571,0.521027,1.944655,0.609662,0.649013,1.432227,0.719854,0.900238,0,0.377083,-2.528152,0,0,0
'@lisaasquithtobe @craig8710 @waynehaselden @june65wigan everyone wigan biggest club #bitter',0,0,0,0,0,0,0.815,-0.543,0.038,-3.631,0,0,0,0,0,0,0,0,0,0,0.258225,0.251645,0.074963,0.285356,0.226476,0.10163,0.144318,0.235694,0.574219,0.690685,1.009809,0.513312,1.127323,0.282602,0,0.141141,0,1.677527,0.03125,0,0,0,0
'perfect illusion least know #angry #ladygaga #iscalming #mysoul',1,2,1,1,3,0,2.671,-0.06,3.83,-8.501,0,1,0,0,1,0,1,1,1,1,0.340848,0.190456,0.203801,0.319197,0.180498,0.136046,0.306307,0.199092,1.045166,0.369974,1.427125,0,0.03511,0.799274,0.777965,0.137116,0.230479,0.188609,1.089047,-0.225,0,0,0
'candace pout getting right tit #gbbo',1,1,1,1,0,0,0.796,-1.527,0.806,-1.039,0,0,0,0,0,0,0,0,1,0,0.286241,0.228807,0.107783,0.222437,0.157384,0.206189,0.118149,0.179556,0.931108,0.527109,1.735396,0,0.55005,0.078522,0,0,0,0,0.948345,-0.1875,0,0,0
'@johnaugust @clmazin looking forward @abcdesignated opened #stuartspecial literally yelled tv',0,0,0,0,0,0,0.854,-2.211,1.704,-0.268,0,0,0,0,0,0,0,0,0,1,0.46616,0.23991,0.148503,0.121652,0.120682,0.13906,0.114994,0.180294,0.80284,0.255134,0.359898,1.222355,0.447028,0.382925,0.148213,0,1.202701,0,0.25,-0.1875,0,0,0
'bang gordon #brown accused abusing gazillion #rabid parrot',0,0,0,0,0,-5,0.702,-2.398,3.147,-3.684,2,0,2,2,0,1,1,0,3,0,0.721167,0.170259,0.437375,0.60237,0.061032,0.499249,0.123277,0.320166,1.179843,0.548146,0.609752,0.282947,1.989839,0,0,0,1.294876,0,0.392857,-0.1875,0,0,0
'petition non-maghrebi poc stop buying couscous white grocery store boiling couscous trash',1,1,0,2,0,-1,2.539,-1.487,0.544,-3.594,0,2,1,0,1,1,0,1,1,2,0.03032,0.056911,0.078073,0.020138,0.052568,0.015556,0.019632,0.118897,0.187436,0.237127,1.392183,0.574739,1.923973,1.392288,0,0,0.161079,0,0.123611,-0.285827,0,0,0
'espn assumed wanted free magazine #offended',1,0,1,0,1,0,1.375,-0.879,1.665,-4.281,0,0,0,0,0,0,0,0,0,0,0.112751,0.220091,0.028312,0.050696,0.257825,0.059963,0.07872,0.47161,0.222973,0.706795,0.798114,0.659584,0,0,0.918477,0.337473,0.871652,0,0.477282,0,0,0,0
'yo there\'s kid snap chat la get high helium gas lmao ... like fuck lol',2,0,1,1,9,-4,3.15,-2.481,0.758,-5.817,0,0,0,0,0,0,0,0,0,0,1.588324,0.32229,1.5286,1.120614,0.180597,0.477006,0.326974,0.18288,4.023898,0.393142,1.049475,0.378487,1.165726,0.435578,0.514394,0.230015,0.797141,0.58818,1.275181,-0.225,0,0,0
'@repdelbene today\'s proceeding entire process insult constituent',0,1,0,1,0,-2,0.76,-0.889,0.74,-1.349,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.117729,0.319739,0.879109,0.342516,0,0.215831,0.150451,0.183602,0.166667,-0.345833,0,0,0
'@serendipity127_ @zombiecalorie @angel_eyes66 i\'m sensing theme tho lol #angry',0,0,0,0,3,0,3.117,-0.659,0.598,-4.497,0,0,0,0,0,0,0,0,0,0,0.197369,0.149292,0.269176,0.157765,0.04913,0.039344,0.081421,0.060109,0.842892,0.162245,1.427125,0.581217,0,0,0.504358,0,0.563337,0.103802,0.15625,0,0,0,0
'@kingcharles9th lowkey forgot twitter follow back im gonna #offended',1,0,0,0,0,-1,1.707,-2.756,0.555,-2.244,0,0,0,0,0,0,0,0,0,0,0.376865,0.153233,0.209104,0.257179,0.063899,0.176362,0.065576,0.156237,1.305376,0.196635,0.186775,0.106641,0,0.356133,0,0.296326,0.844293,1.127996,0.391553,0,0,0,0
