x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'@amymek absurd could laugh right also feel like cry future country #despair #wakeupcall',2,3,2,2,3,-1,2.042,-3.511,1.08,-4.689,0,0,0,0,1,1,1,0,2,1,0.399215,0.142877,0.484954,0.532417,0.103426,0.224987,0.108308,0.23655,1.371612,0.511601,0.612978,0.302878,1.626388,0.634485,0.627641,3.536,0,0.736438,2.348345,-0.370833,0,0,0
'@mxjackmonroe get either bit started drooping droop gp said mooncup alone blame',0,2,0,2,0,-4,0.016,-2.471,0.973,-2.603,1,0,1,0,0,0,0,0,2,0,0.491364,0.31552,0.323756,0.567532,0.125994,1.045567,0.185883,0.352074,1.925106,0.501196,0.176441,0.012052,0.135108,0.626027,0.057793,0.557478,0.960548,0,0.103256,-1.619792,0,0,0
'@taylastjames happens vega origin thats prevelant #sadly',0,0,0,0,0,0,1.557,-0.227,0.052,-1.79,0,0,0,0,0,0,0,0,0,0,0.125361,0.186001,0.035806,0.034881,0.079256,0.032298,0.100239,0.046718,0.252319,0.105198,0,0.111172,0.292566,0,0,0,0,0.37421,0.0625,0,0,0,0
'i\'ll #eat way #sobriety this\'ll hell journey back #sober',1,1,0,1,0,-4,2.115,-0.661,1.807,-0.693,1,1,1,2,1,1,0,0,1,1,0.018434,0.046335,0.008433,0.021034,0.02589,0.019658,0.020826,0.046799,0.039115,0.070332,0.362589,0.62804,0.278885,0,3.913383,0,0,0.471618,0.317614,-0.669643,0,0,0
'15 doe run opposite side ð',0,0,0,0,0,0,0,-0.668,0.48,-0.596,0,0,0,0,0,0,0,0,0,0,0.088932,0.0975,0.022811,0.090472,0.058948,0.020406,0.065622,0.042685,0.199589,0.110872,0.077588,0.356106,0.137841,0.302345,0.009786,0.205679,0.335559,0.520074,0,-0.093183,0,0,0
'@theshadeshit91 noh i\'m sorry sad nothing important world grieve',1,3,1,3,2,-3,1.21,-5.489,1.114,-3.266,0,0,0,1,0,1,0,1,1,1,0.900796,0.176579,0.507521,0.685696,0.060133,1.45284,0.242292,0.148491,2.424151,0.136929,0.214,0,0.433593,0.256471,0.50491,3.983513,0,0.356851,0.620833,-1.854167,0,0,1
'failure delivery time customer pay 16k rupee good @tiagotatamotors @tatamotors #unhappy',1,1,1,1,3,-3,2.238,-1.751,0.712,-3.717,0,4,1,1,2,1,1,2,1,4,0.026124,0.04117,0.002592,0.024886,0.013829,0.015223,0.026188,0.046471,0.103637,0.063279,2.113252,0.240513,0.978061,0.937809,0.4708,1.356201,0.5838,0.549061,2.975224,-0.358929,0,0,0
'@everton_de_leon @sterushton genuinely grim stuff century history sold porn baron twat minty new stadium urgh',0,1,0,1,0,-7,3.195,-5.001,4.609,-6.229,1,1,2,1,0,1,0,0,2,0,0.825786,0.214838,1.357868,0.379971,0.201975,0.620695,0.167955,0.244883,2.271226,0.777836,1.882259,2.317403,3.344007,0.517966,0.213647,1.198525,0.506934,0,0.806548,-0.981101,0,0,0
'sad man leaf work little bit late worst fear oh get stopped police #ourworld',0,4,1,3,0,-8,0.427,-8.257,2.054,-4.115,1,0,0,2,0,1,0,1,2,1,1.019587,0.333777,1.072624,0.965415,0.153875,1.586282,0.301916,0.16291,2.60888,0.339229,0.819103,0.54998,0.868512,2.836502,1.908585,1.545469,0.257869,0.087666,0.225157,-4.240327,0,0,0
'@cctakato least crystal every part portrayed wrong dark atmosphere fact mamoru brainwashed',0,3,0,2,0,-2,2.19,-1.2,2.854,-3.283,0,0,0,0,0,1,0,1,1,1,0.658215,0.164421,0.385413,0.50941,0.178174,0.463792,0.135464,0.243142,1.377579,0.446605,1.152098,0.349406,0.550023,0.54331,0.077543,0.875228,0.263962,0.04487,0.193452,-2.773214,0,0,0
'way cool die young way young die sober .. #tunechi',0,1,1,3,1,-6,1.963,-1.636,0.45,-0.609,0,2,0,2,2,2,2,0,2,3,0.106005,0.175733,0.068226,0.106509,0.136721,0.149441,0.088467,0.191437,0.694786,0.382444,0,0.309223,1.159889,0.347995,0.022353,0.841754,0.162105,0.071771,0.138799,-1.237202,0,0,0
'@revtrevk @wolfman93011 @daraidernation @erockhd take 2k number madden low dropped people unhappy',0,3,0,2,0,-3,0.223,-4.427,0.2,-5.053,2,0,1,1,0,1,0,0,2,0,0.297694,0.199436,0.115762,0.16683,0.075281,0.251038,0.13849,0.105387,1.243812,0.187409,1.717664,0.18122,1.062602,0.136989,0.640339,1.338373,0.293757,0,0.241626,-1.711291,0,0,0
'clue charger ... #lost',0,0,0,0,0,0,0.017,-1.986,1.207,-3.003,0,1,0,0,0,0,0,0,0,1,0.156744,0.127379,0.069505,0.1619,0.037666,0.082033,0.070721,0.03904,0.501175,0.076464,0.798418,0,0,1.262903,0,0.834288,0.347137,0,0.0625,0,0,0,0
'@johnrmoffitt grim piece laughter stricken day',0,3,0,2,0,-4,1.904,-1.185,1.639,-3.178,1,2,1,1,1,2,1,0,1,1,0.017262,0.022045,0.008612,0.008328,0.01283,0.010985,0.011371,0.018124,0.046086,0.061027,0.302132,0,1.264071,0.217353,2.189528,0.921964,0,0,0.095887,-1.293452,0,0,0
'moving clip youtube tonight vigil held tulsa metropolitan baptist church #terencecruther #justice #anger #sadness',1,0,0,0,0,0,3.246,-3.217,3.131,-3.58,0,2,0,0,1,0,0,1,0,2,0.2156,0.461612,0.026909,0.167422,0.41717,0.124601,0.150377,0.774155,0.241408,0.964718,1.653309,1.975906,1.726702,0.395203,1.303485,2.233528,1.481743,0,0.270833,-0.0625,0,0,0
'nail half hanging absolutely fucking grim even acrylic holding ð',1,1,0,2,0,-6,1.262,-3.837,0.384,-3.289,2,1,2,2,0,2,0,0,2,0,0.841308,0.10234,0.848346,0.382672,0.243802,0.335608,0.104081,0.194906,1.551752,0.685502,1.49492,0,2.148627,0.228801,0.149467,0.973076,0.054846,0.107117,0.644792,-1.047619,0,0,0
'lost geelong football team nlast seen entering banner sure they\'ve since ... #unhappy #playwithsomeheart',1,1,0,1,0,-3,2.353,-2.801,0.592,-8.53,0,1,0,0,1,1,0,1,1,1,0.242449,0.381271,0.148453,0.192496,0.208366,0.115342,0.168606,0.3237,1.002993,0.577133,0.606715,0.597247,0.584165,0.831672,0,2.131217,1.392404,0,0.65604,-0.938442,0,0,0
'@deshbhakthoon always unhappy easily offended',1,1,0,1,0,-4,0.502,-2.416,0,-2.402,2,0,1,0,0,2,0,0,2,0,0.058473,0.078923,0.028479,0.077646,0.076582,0.013664,0.067484,0.100202,0.108645,0.298888,0.861381,0,0.719753,0,0.640339,1.133382,0.22156,0.915338,0.291667,-1.079167,0,0,0
'sad day ... 1st day fall ... dislike fall ... love summer #firstdayoffall #goodbyesummer #sadness #bathingsuitsforever',1,4,1,4,3,-4,1.631,-5.657,4.497,-4.676,1,0,1,0,1,2,0,0,3,1,0.655606,0.28661,0.533094,0.528176,0.087584,1.003228,0.176598,0.158929,2.065639,0.232211,0.759168,1.009477,1.144182,0.990574,2.564388,4.219995,0.131909,0.331603,1.477381,-1.329183,0,0,0
'@tgshepherdvan i\'m yet sunk yet rest',0,0,0,1,0,0,0.089,-2.19,0.477,-1.361,0,0,1,1,0,1,0,0,1,1,0.059025,0.133034,0.038848,0.042106,0.033064,0.070032,0.063216,0.063186,0.511046,0.165991,0,0.485503,0,0.683443,0.291091,0,0.108049,0,0,-0.440476,0,0,0
'awareness time awareness time lost #awareness #time #lost',0,1,0,1,0,-3,1.603,-1.553,1.347,-2.071,0,2,0,0,0,1,0,0,1,0,0.226216,0.505763,0.067157,0.215674,0.761324,0.130312,0.191503,0.393029,0.412117,1.09677,0.121583,1.485853,0,0.554244,1.048755,3.806973,0.025233,5.332919,1.05,-0.938442,0,0,0
'@impugnvalkyrie frown cup cheek hand step aside angela care know else',1,1,0,1,2,0,1.641,-1.125,2.376,-1.577,0,0,0,0,0,1,0,0,1,0,0.256797,0.168365,0.106694,0.180451,0.275689,0.087991,0.204034,0.588609,0.824673,0.865434,0.514004,0.209639,1.760327,0,1.49832,0.117916,0.232795,1.09855,1.014642,-0.992262,0,0,0
'gonna looong year brown fan longer normal that\'s #sad',1,0,0,0,3,0,1.372,-6.301,1.192,-5.203,0,0,0,0,0,0,0,0,0,0,0.438409,0.116731,0.558682,0.31872,0.036768,0.668227,0.033778,0.061051,1.30212,0.211708,0.001015,0.398573,0.333464,0.331054,0.178109,2.462781,0.359075,0,0.083333,-0.4375,0,0,0
'@talesofanalfa @david_milloy ni like thinking ... sadly that\'s shed ð',1,1,1,1,2,-2,0.707,-2.845,0.93,-2.069,0,0,0,0,0,1,0,0,2,0,0.412667,0.109477,0.490313,0.429371,0.044036,0.184101,0.106309,0.112132,1.370274,0.174632,0,0.145614,0.245608,0.697965,0.338784,2.106029,0.051259,0.591986,0.95625,-0.614583,0,0,0
'sadness leaf broken bed hold depth despair name love ð',1,2,1,3,3,-4,2.174,-4.989,2.76,-2.478,2,0,1,2,1,3,0,2,3,2,0.029445,0.024457,0.009067,0.024302,0.013532,0.008613,0.025309,0.095196,0.039977,0.0679,0.629824,1.090515,0.353534,0.154541,4.05858,3.081587,0.049481,0.663702,1.904652,-1.415246,0,0,0
'theyve substituted hood badge gun public opinion indictment charlotte police #dark #sadtimes #america #race',0,0,0,0,0,-1,1.472,-1.046,0.502,-6.665,2,1,1,4,0,0,0,2,3,2,0.190332,0.087436,0.166096,0.197663,0.099688,0.128164,0.125526,0.214484,0.798965,0.249886,0.830516,1.022239,2.719484,2.037988,0,2.288111,0.909978,0.421944,0.229167,-0.702083,0,0,0
'@mcfcdenver exact minus beer sadly',0,1,0,1,0,-2,0.877,-2.644,2.469,-1.602,0,0,0,0,1,1,0,0,1,1,0.104833,0.055261,0.040664,0.073678,0.015439,0.039696,0.021496,0.094258,0.239813,0.099886,0,1.619907,0,0.876872,0.165215,1.314873,0.020396,0,0.041667,-0.96875,0,0,0
'miss guy always make sulk',0,2,0,2,0,-2,0.43,-3.074,0.14,-0.88,0,0,0,0,0,0,0,0,0,0,0.812849,0.097079,0.363411,0.601671,0.079318,0.739999,0.095087,0.102508,1.090109,0.302813,0.263682,0,0.470847,0,0,1.369575,0.307713,0.207212,0.338011,-0.516865,0,0,0
'let u burden remembrance heaviness that\'s gone n william shakespeare 1564-1616 n #forge ahead',0,1,0,1,0,-2,4.038,-1.614,2.085,-4.417,0,0,0,0,0,0,0,0,0,1,0.474708,0.3538,0.247466,0.433981,0.300006,0.371062,0.155882,0.646505,1.391619,1.221914,0.157835,1.278628,1.492811,0.485605,1.997205,2.599079,0.494854,1.916194,0.104167,-1.089583,0,0,0
'cause fail pas refuse sober',0,3,0,3,0,-4,0.173,-2.149,0.519,-2.117,0,0,0,0,0,0,0,0,1,0,0.483417,0.191815,0.270009,0.37761,0.099989,0.712739,0.209393,0.112919,1.860843,0.257016,0.501773,0.273868,0.563016,0,0.556506,0.595252,0.588851,0.800306,0,-1.596532,0,0,0
'@eehbahmum want make plummet depth despair',1,1,0,1,1,-3,0.119,-6.529,0,-1.971,1,0,1,2,0,1,0,1,2,1,0.253268,0.192465,0.091852,0.113903,0.02539,0.157944,0.061466,0.066569,0.655754,0.039433,0.353245,1.058823,0.234703,0.016358,1.187455,0.621828,0,0,0.590095,-0.25,0,0,0
'@newyorker @donlemon trump presidency-a dark age usa world would definitely take u war short long term pain',2,4,1,2,0,-4,2.667,-1.898,2.301,-2.833,0,1,0,2,0,2,1,0,2,0,0.223681,0.281464,0.085355,0.18721,0.292593,0.102531,0.166454,0.514862,0.581718,1.287458,0.198854,0.528424,1.166816,0.49504,1.759035,1.441682,0.339064,0.02232,0.418709,-2.960421,0,0,0
'unbelievably discouraged music late incredibly behind completing album digging',1,1,1,1,0,-2,2.427,-3.322,4.031,-0.602,0,1,0,0,2,2,0,0,1,2,0.180523,0.145855,0.055229,0.09711,0.085927,0.074011,0.095268,0.110443,0.598949,0.418354,0.278285,1.066208,0.840869,0.76237,0.931324,0.31104,2.232404,0,0.416667,-0.46875,0,0,0
'hennessey dreadful mutch even pitch fryer depth unfortunately #cpfc',1,2,0,2,0,-3,0.385,-4.485,2.199,-5.806,1,1,1,1,0,1,0,1,1,1,0.262409,0.15684,0.261595,0.205944,0.076314,0.386661,0.102188,0.178262,1.304307,0.351118,0.065557,1.058823,0.625829,0.106127,0.610139,1.751024,0.760853,0,0.217147,-1.166667,0,0,0
'unhappy someone fucking tell unhappy leave go fuckin around people side',0,2,0,3,0,-13,0.468,-7.991,0.372,-5.407,2,0,2,0,0,3,1,0,3,0,1.58416,0.307801,1.289909,0.665134,0.190325,0.526644,0.316529,0.34553,2.573556,0.474636,3.472991,0,1.272855,0.118662,1.280678,1.647838,0.072347,0,0.240109,-1.880594,0,0,0
'conflicting report mama #ritamarley health mannn woke today feeling like mi ole self rejoice dis #sadness',2,0,2,1,7,-2,2.314,-5.195,1.77,-5.186,1,2,1,1,2,1,2,2,2,2,0.975656,0.314415,0.976855,0.740794,0.269772,0.480378,0.192156,0.466371,2.965719,0.788616,0.289509,0.109352,1.048933,1.277394,3.415878,3.029058,1.20261,0.196956,2.271726,-0.05,0,0,0
'blame manager watching player play abysmal team dreadful jose can\'t save u no-one #mufc',0,3,0,3,2,-5,1.289,-5.43,1.237,-8.73,2,1,2,1,1,2,0,2,4,1,0.340358,0.263538,0.112886,0.216986,0.247153,0.090832,0.126408,0.466847,0.702999,0.720585,1.324727,2.847698,0.525268,0.323479,0.610139,0.396033,1.752673,0,0.332891,-1.479167,0,0,1
'sorrow grim reminder bad video game could get bit trigger happy time rip #mgs3',1,4,1,4,3,-7,3.069,-6.588,2.491,-4.792,2,3,2,3,1,3,0,1,3,1,0.429088,0.268201,0.203223,0.600038,0.139825,0.912448,0.163851,0.132251,1.133098,0.236277,0.819202,0.782349,1.795391,1.135865,2.011246,4.191052,0.380997,0.333755,1.182423,-4.347907,0,0,0
'im kind confused one thing right great future hand new thing #lost #needhelp',3,1,2,1,5,-2,2.87,-1.585,3.23,-5.511,0,0,0,0,1,0,0,1,0,1,0.554663,0.558542,0.204089,0.532299,0.884473,0.354758,0.332659,0.508985,1.761763,1.433623,0.329422,0.676706,0.352744,1.271494,1.083385,1.163855,0.248038,0.736438,2.652809,-0.558631,0,0,0
'@v_of_europe @ckolacia msm relentlessly saying dt can\'t win depress gop turnout provide cover 4 stolen election',0,3,1,3,4,-2,2.519,-5.018,1.547,-12.235,1,0,0,1,0,1,0,2,2,1,0.760323,0.658909,0.425223,0.498018,0.37503,0.263341,0.501796,0.631418,1.972284,1.224149,0.861948,1.136299,1.660785,0.372856,0,2.785135,0.504893,1.331004,0.613126,-0.104167,0,0,1
'voice miley alicia year longer contestant #sad @thevoice',0,0,0,0,0,0,1.792,-6.171,2.028,-5.229,0,0,0,0,0,0,0,0,0,0,0.530523,0.172499,0.61461,0.36494,0.267318,0.722693,0.157559,0.346588,1.51623,0.683656,0.002945,0.092614,0.84276,0.08122,0.178109,2.991687,1.547277,0,0.025,0,0,0,0
'@chocorobos one i\'m sad .. wtf',0,1,0,1,0,-6,0.025,-4.362,0.009,-3.005,0,0,0,0,0,0,0,0,0,0,1.069145,0.139441,0.863773,0.746375,0.061087,1.222599,0.161,0.09134,2.245428,0.155841,0.386146,0,0.718778,0,0,1.545469,0,0,0.06875,-0.645833,0,0,0
'right may #sufc fan football maybe shit marcos rojo #mufc shocking start he\'s dreadful',1,2,1,3,3,-9,2.865,-3.644,1.274,-8.067,2,3,2,1,1,1,0,0,2,1,0.614133,0.40534,0.442854,0.507435,0.131678,0.330646,0.381269,0.285257,1.659033,0.592983,0.529017,1.355469,1.459486,0.63407,0.76251,0.05367,0.336738,0.262052,1.031678,-1.302564,0,0,0
'get discouraged try 5 fucking year contact lady gaga thousand tweet would see tweet :(',0,2,0,1,0,-6,3.184,-3.233,0.825,-3.027,0,0,0,0,0,0,0,0,0,1,1.255961,0.750928,0.873901,0.549055,0.433303,0.768625,0.672492,0.369038,2.561143,0.844405,1.800698,1.065782,0.688312,0.2802,0.449273,0.595482,0.744711,0.513035,0.920369,0,0,-2,0
'@big_sl8 show respect that\'s ... u havent go war u cant say anything .. u havent lost friend mate war ahut',2,3,1,1,3,-7,3.459,-4.92,0.051,-6.33,0,1,0,2,2,1,0,4,3,3,0.721204,0.475011,0.297706,0.345687,0.284327,0.37855,0.363887,0.602964,2.532305,1.059839,0.460651,1.522781,1.234981,0.725987,0,1.631378,1.084667,0.824496,1.599931,-1.063442,0,0,3
'give blue guitar stand main character sort skim-read end got grim unsettling . . . 1/2',1,2,0,2,0,-2,1.195,-4.14,2.88,-9.158,1,1,1,1,0,2,0,0,1,1,0.429377,0.281668,0.283498,0.337094,0.230288,0.3478,0.267126,0.258597,1.88827,0.532877,0.901378,0.053613,1.716935,0.636342,0.954239,0.864363,1.044001,0.906105,0.577083,-1.545208,0,0,0
'first coat pair sunglass next it\'ll limb #lost',0,0,0,0,0,0,0.726,-0.52,0.978,-2.103,0,0,0,0,0,0,0,0,0,0,0.147201,0.335466,0.036791,0.190551,0.124446,0.091327,0.163309,0.166237,0.215819,0.269872,0.688045,0.581172,0,0.900701,0,0.934606,0.359756,0,0.21875,-0.03125,0,0,0
'people protest adrenaline rush #depressing',0,1,0,1,0,-2,1.096,-0.577,0.059,-5.43,0,0,0,0,0,0,0,0,0,0,0.124174,0.206944,0.015052,0.117786,0.150033,0.011235,0.180499,0.071908,0.192546,0.332107,0.72939,0.445719,1.506825,1.540779,0,1.724794,0,0,0.0625,-0.174107,0,0,0
'whenever pout want adrian appear tell stop pouting else',1,1,0,1,1,-1,0.724,-4.799,0,-3.216,0,0,0,0,0,0,0,0,0,0,1.116524,0.729775,0.600364,0.792302,0.347219,0.85031,0.528234,0.70548,2.653051,0.979493,3.466428,0.402234,0,0.369456,0,0.118897,0.518598,0,0.070734,-0.223327,0,0,0
'despair underneath every action neach every attempt pierce armour numbness mgla',0,1,0,1,0,-3,2.793,-1.651,0.775,-2.222,1,1,1,1,0,2,0,0,2,1,0.102425,0.197902,0.116616,0.138864,0.264193,0.088855,0.108399,0.217895,0.23745,0.474392,0.495803,0.686222,1.199288,0.216678,1.187455,0,1.597601,0,0.272574,-0.364583,0,0,0
'please bear i\'m twitter savvy ð real life i\'m facebook person help gain follower ð¤ #blog #selfhelp #depr',5,0,2,0,5,0,3.689,-0.723,3.4,-4.165,1,1,0,1,1,0,0,2,0,3,0.116844,0.495721,0.043637,0.093287,0.434956,0.060852,0.144784,1.150863,0.443132,1.493631,0.512028,0.232145,0.551353,0.526281,0.589349,0.866374,1.034523,2.010072,1.139385,-0.06572,0,0,0
'always insensitive whenever grieve idgi',0,2,0,2,0,-2,0.623,-6.858,0.478,-5.008,0,0,0,1,0,1,0,0,1,0,1.063513,0.292641,1.196379,0.733908,0.197354,0.810211,0.215733,0.326903,1.962363,0.542497,0.667612,0,1.116634,0,0,2.125272,0,0.207212,0,-0.979167,0,0,0
'@stevesingiser @politico_steve put damper mood',0,0,0,1,0,0,0,-2.53,0.65,-0.594,0,0,0,0,0,0,0,0,1,0,0.063899,0.091088,0.005472,0.015625,0.041262,0.02837,0.05728,0.030277,0.182441,0.052294,0.459959,0,0.133949,0,0.411986,2.307868,0,0,0.013889,-0.09375,0,0,0
lost,0,1,0,1,0,-3,0,-1.553,0,-0.094,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133767,0,0.625116,0,0,0,-0.938442,0,0,0
'@fantasygurusite knew going would definitely buy live texas can\'t play dfs . ... depress',2,1,0,1,0,0,2.656,-3.2,0.737,-3.873,0,0,0,1,0,1,0,0,1,0,0.362239,0.613782,0.175877,0.351662,0.502825,0.173682,0.256532,0.550399,1.204383,1.360715,0.125289,0.39881,0.111819,0.569763,0.190176,2.468689,0.99856,0,1.126294,-0.4375,0,0,1
'romero fucking dreadful like seriously 11 month old better',2,2,2,2,4,-7,0.164,-3.427,0.429,-6.551,1,1,1,1,0,1,0,0,1,0,1.387473,0.300218,1.394207,1.081917,0.255456,0.592565,0.220017,0.478177,3.169065,0.979817,1.200182,0.27194,1.603519,0.775575,1.04811,0.000349,0.012569,0.076903,3.423512,-0.729167,0,0,0
'one step forward two step backward link rogerfederershop ´ work ð° losing hope roger federer new website #sadn',1,2,1,2,2,-3,4.416,-2.803,4.803,-1.913,1,1,0,0,1,1,1,1,2,2,0.24007,0.339992,0.057288,0.186255,0.292787,0.072388,0.249332,0.644336,0.502333,1.289415,0.423588,3.544195,0,2.03615,0.499822,0.552576,0.853468,1.297813,1.021305,-0.3,0,0,0
'friend tell i\'m pretty trigger tell i\'m ugly first confused realised i\'m pretty ugly #tru #tumblr',3,3,2,3,3,-8,2.237,-4.285,2.159,-5.025,0,2,2,0,3,0,0,3,2,3,0.644087,0.291858,0.159566,0.393536,0.236595,0.246069,0.501651,0.491339,1.355226,0.425985,0.461483,0.240074,2.167002,1.930142,0.222374,1.529948,2.193252,0.165612,0.493552,-1.866667,0,0,0
'know man assume @realdonaldtrump heated argument penis #sad',0,1,0,0,0,0,0.545,-5.624,1.898,-7.483,1,0,0,0,0,0,0,0,1,0,0.561456,0.18004,0.631407,0.392561,0.084202,0.657867,0.212442,0.393397,1.674256,0.258891,1.501433,0.660226,1.000808,0.397866,0.271164,2.264395,0,0.291887,0.622529,-0.288442,0,0,0
'@doubleeph sadly best day behind',1,1,1,1,3,-2,0.97,-2.575,1.984,-1.7,0,0,0,0,0,1,0,0,1,0,0.107221,0.163775,0.033174,0.078062,0.313221,0.028716,0.077668,0.215846,0.299285,0.741244,0,0,0.060581,0,1.201768,1.463174,0.545199,0.077414,1.272024,-0.639583,0,0,0
'@groovydadad @mhchat ð ty often conflate two depression sadness different q reminded #mhc',0,2,0,2,0,0,2.274,-3.559,0.264,-1.412,0,0,0,0,0,2,0,1,2,0,0.252315,0.625548,0.071985,0.167507,0.858281,0.102583,0.284128,0.803909,0.699949,1.394753,0,0.360525,0,0.692241,2.337428,3.34683,0.046558,0.368783,0.43125,-1.211269,0,0,0
'let behavior others destroy ur inner peace dalai lama @owntv #healing #depression #anxiety #intuition #meditation #book',1,1,1,1,2,-3,6.156,0,7.396,-6.862,0,1,0,0,1,0,0,1,0,1,0.934782,0.755209,0.359121,1.046821,0.668495,0.686606,0.347396,1.100044,2.16239,1.936315,0.519045,0,0.880353,3.418468,10.13697,2.212805,0,4.663419,0.34375,-0.310417,0,0,0
'@aerlingus #business class #los angeles dublin #destroyed luggage #60 day customer response time #unhappy customer',0,0,0,0,0,0,2.534,-1.42,5.101,-9.385,0,1,0,0,0,0,0,0,0,2,0.03781,0.19881,0.018254,0.052718,0.11207,0.037571,0.057984,0.317754,0.121488,0.443283,1.945516,1.995004,1.816511,1.614483,1.437434,1.974505,0.856373,1.213221,0.591468,0,0,0,0
'@jlkelly1 @fj_berry i\'ve got #teampaella present way fi think they\'ll arrive saturday sadly ;)',0,1,0,1,0,-2,1.706,-2.858,1.623,-2.675,0,2,0,0,1,1,1,1,1,1,0.375147,0.491418,0.169299,0.265259,0.364982,0.099947,0.253236,0.476411,1.019363,0.785873,0,1.29535,0.109168,1.71793,1.123867,1.527988,0.3856,0.035886,0.183008,-0.659226,2,0,0
'stg pine bluff morning piss even damn shoe came size 4 know said 6 ð ð',1,2,0,1,0,-6,1.19,-3.508,2.264,-2.551,1,0,1,0,0,1,0,0,3,0,0.709106,0.332334,0.415039,0.419472,0.179882,0.264267,0.302538,0.402878,1.852159,0.465151,2.424632,0.012052,0.482725,0,0.517485,0.00834,1.284631,0,0.749463,-0.510417,0,0,0
'@ashleyavitia_ leave',0,0,0,0,0,-1,0,-0.766,0,-0.328,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.266915,0,0,0.078836,0,0.0958,0,0,0,-0.044231,0,0,0
'@pauljonmilne grim insanely determined hurt',0,3,0,3,2,-4,0.54,-2.984,1.667,-2.167,2,1,1,2,0,2,0,0,2,1,0.037474,0.03084,0.010137,0.014297,0.017391,0.007134,0.031927,0.008269,0.040876,0.063601,0.285056,0,1.042526,0.217353,0.400622,1.246117,0.609783,0.415285,0.0375,-2.904464,0,0,0
'@comicfire thing either unproductive unhappy deal video badly',1,3,0,3,0,-5,0.467,-5.068,0.434,-3.108,1,1,1,0,1,2,1,1,3,1,0.104412,0.131282,0.155921,0.179718,0.089099,0.183802,0.085127,0.066577,0.780136,0.106066,0.633085,0.587999,0.356966,0.127306,0.640339,1.133382,1.201447,0,0,-2.197993,0,0,0
'@keyshamackie fucking dreadful live footy match',1,1,0,2,0,-7,0.022,-2.644,0.97,-3.178,1,1,1,1,0,1,0,0,1,0,0.73837,0.257794,0.656584,0.331491,0.200008,0.278401,0.09606,0.164231,1.179291,0.251308,1.24717,0.552099,0.597121,0.106127,1.153309,0.199672,0.07137,0,0.879613,-0.729167,0,0,0
'eating egg grim eating material embodiment fart unborn chick',0,1,0,1,0,-2,2.378,-1.503,2.256,-2.447,1,1,1,1,0,1,0,0,2,0,0.162491,0.024587,0.322722,0.084519,0.018489,0.045808,0.077831,0.057415,0.56612,0.039207,0.017646,0.445719,6.420836,0.377547,0,0.773663,0.206967,0.278329,0.272917,-0.960119,0,0,0
'never call sober',0,1,0,1,0,0,0.124,-0.482,0,-1.489,0,0,0,0,0,0,0,0,0,0,0.154498,0.094499,0.176823,0.232732,0.097888,0.330561,0.129205,0.097727,0.941059,0.224765,0.112798,0.273868,0.133,0.053455,0.022353,0,0.102777,0.0047,0.272123,-1.035417,0,0,1
'come let\'s make em hate ð make em pout face ',0,2,0,2,0,-3,2.256,-3.087,0,-3.9,1,0,1,1,0,1,0,0,1,0,0.272552,0.28856,0.169348,0.18583,0.256705,0.190729,0.166867,0.265991,0.859015,0.48582,2.33129,0.039184,1.015628,0.209638,0,0,0,1.238696,0.712824,-1.125,0,0,0
'@jacqueline_69 haha well today can\'t get beyond pout annoying i\'m afraid',1,3,1,3,3,-4,1.107,-3.741,0.678,-3.147,1,0,0,1,0,0,0,0,2,0,0.321422,0.397159,0.163986,0.232783,0.29122,0.200255,0.2661,0.21598,1.155926,0.705327,2.304966,0.098601,0.195228,1.524262,0.193005,0.072825,0.768822,0.299382,1.796642,-1.2125,0,0,1
'hope instinct reasoning human mind could kill animal never knew despair',1,3,0,2,2,-6,0.967,-2.848,0.258,-5.203,1,1,1,2,1,2,1,1,2,1,0.214419,0.18231,0.172083,0.26177,0.112279,0.305761,0.181257,0.20073,0.755522,0.262365,0.751136,1.654048,2.640506,0.711112,1.187455,0,0.882397,0.0047,0.588244,-0.987054,0,0,1
