x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'bus car crash ... i\'m still shaking bit ... week absolute horror icing cake ...',0,1,0,1,0,-2,0.48,-4.507,2.911,-1.974,1,0,1,3,0,2,2,0,3,1,0.214502,0.16015,0.224328,0.183034,0.044381,0.094755,0.053939,0.066953,1.5428,0.170601,1.542456,0.632439,0.610856,2.827802,0.194949,0,0.474488,0,0.104167,-1.252588,0,0,0
'procrasting fun im hour away time due still havent finished panic attack',1,2,1,2,4,-4,1.146,-5.077,1.888,-1.742,1,2,0,2,1,0,0,0,2,1,0.227596,0.248562,0.096779,0.187711,0.14474,0.233042,0.095853,0.165733,1.075112,0.477836,0.105962,0,0,4.268508,0.885008,0.478012,1.578104,0,0.725,-1.450794,0,0,1
'#anxiety rising tonight i\'m sure sometimes wonder i\'m magnet free-floating anxiety universe',2,1,1,1,0,-2,1.671,-2.265,3.163,-2.663,1,2,0,1,1,1,0,1,1,2,0.20713,0.451757,0.108941,0.190862,0.297121,0.103235,0.288823,0.331339,0.703475,0.606746,0.593965,2.237583,0,4.158218,1.343415,0.092744,0.257116,1.119023,1.110206,-0.270833,0,0,0
'im #nervouswreck im #nervous #pileup #goingcrazy #helpme #insane #antisocial',0,0,0,0,0,0,0,-0.76,0,-3.942,0,0,0,0,0,0,0,0,0,0,0.096624,0.03681,0.023466,0.030623,0.034433,0.094542,0.01334,0.030457,0.450389,0.091601,0.107034,0.984715,0.195228,4.645365,0,0,0.190525,0,0,0,0,0,0
'#panic panic attack fear starting new medication',0,3,0,3,0,-6,0.601,-2.849,1.4,-0.224,2,0,0,3,0,0,0,0,3,0,0.077358,0.273441,0.019883,0.080808,0.108168,0.045893,0.067942,0.136688,0.318933,0.523562,0,0.480973,0,8.431232,0.524473,0,0,0,0.306548,-1.826389,0,0,0
'job interview afternoon #nervous #ek',0,0,0,0,0,0,0.984,-0.011,2.168,-0.857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.398974,0,3.535128,0.808753,0,0,0,0.041667,-0.147881,0,0,0
'beyond mad lost track brown spider brown carpet go ð· sneak',0,3,0,3,0,-6,1.606,-4.588,1.704,-1.353,2,1,2,3,0,2,1,0,3,0,0.128556,0.208541,0.035982,0.106785,0.118464,0.04566,0.076748,0.110991,0.28618,0.395796,1.627439,1.744051,0.927939,1.928149,0,0.625116,1.053167,0,0.607917,-1.519503,0,0,0
'anxiety level 100',0,1,0,1,0,-2,1.28,-1.766,0.439,-0.007,1,1,0,1,0,1,0,1,1,1,0.082825,0.101408,0.007786,0.022137,0.139195,0.009068,0.073575,0.091092,0.050953,0.209778,0.0805,0,0.053915,1.751283,0.00332,0,0.072859,0.02654,0,-0.3125,0,0,0
'wah woke frm fucking nightmare',0,1,0,2,0,-4,0,-4.166,0.745,-2.646,0,0,0,1,0,0,0,0,1,0,0.850304,0.12384,0.852047,0.425576,0.040626,0.468129,0.113121,0.096743,1.980405,0.141141,1.238238,0,0.417614,1.450894,0.391792,0.502343,0,0.3065,0,-0.145833,0,0,0
'get much pussy np panic attack nu uncontrollable anxiety n suicidal fantasy n sadness ny yearning death',2,6,0,6,1,-10,2.478,-8.661,3.481,-5.343,5,4,2,5,1,4,2,2,8,1,0.324948,0.372894,0.108897,0.180798,0.415615,0.073007,0.256058,0.768066,0.759776,1.2339,1.236907,0.505658,0.998587,5.133042,1.514107,2.556221,0.531984,0,0.42409,-3.225496,0,0,0
'cosplaying properly first time saturday pretty nervous ..',2,1,2,1,1,-2,6.014,-1.242,1.727,-0.555,0,3,0,1,1,0,0,1,1,1,0.070361,0.296885,0.042732,0.066845,0.153299,0.051798,0.096796,0.254112,0.302263,0.385846,0.607935,0.332549,0,1.994081,0.452903,0,0.904542,0,0.61875,-0.216667,0,0,0
'@markgatiss i\'m surrounded trump voter right fucking terrifying #redstate #despair',3,0,2,1,0,-4,0.599,-3.038,0.821,-7.316,0,0,0,0,0,0,1,0,0,0,1.342223,0.171557,1.382119,1.149431,0.094898,0.965953,0.230369,0.178349,2.783019,0.31634,1.659474,0,1.284011,1.597556,0.711922,1.89034,0,0,0.990012,-0.3125,0,0,0
'ignored broken tooth long abscess need dentist #fear make hard go .. 45 still can\'t go dentist',0,2,0,2,0,-4,0.07,-17.201,3.125,-3.526,1,1,0,1,0,2,0,0,2,0,0.938526,0.600499,0.456289,0.566015,0.178052,0.964207,0.201218,0.326819,3.189809,0.613757,1.552029,0,1.804028,4.477849,0.535048,1.062714,0.293857,0.148407,0.658012,-2.296695,0,0,1
'@roguecoder250 much trouble think rev see funny side project #nervous',1,1,0,2,4,-2,1.815,-0.886,3.027,-2.417,0,0,0,0,0,0,0,0,0,0,0.719853,0.518264,0.331233,0.711506,0.375233,0.421645,0.523403,0.820497,2.113014,1.207388,0.145139,0.351298,0.101819,2.050356,0.915521,0,0.971565,0,0.487269,-1.01553,0,0,0
'im cry katherine one who like talking anxiety attack im gonna faint',1,4,1,4,2,-4,1.252,-4.986,1.339,-2.345,2,1,0,2,0,2,0,0,3,0,0.98112,0.400523,0.741799,0.87451,0.435721,0.90686,0.364499,0.550245,2.818302,1.026641,0.328394,0.221897,0.782288,3.972517,0,1.136329,0.295668,0.096614,0.8375,-1.63621,0,0,0
'ever really lonely phone keep blowing ’ pick respond people #anxiety #recluse #issues',0,1,0,1,0,-2,1.172,-3.682,0.098,-5.683,1,0,1,1,0,1,0,0,1,1,0.222395,0.183493,0.191395,0.163813,0.160571,0.145528,0.206481,0.216536,0.85493,0.439257,2.480849,0,1.325155,1.949445,0,1.516701,1.068837,1.05659,0.635417,-0.250521,0,0,0
'super shitting tattoo #nervous',1,0,1,0,3,0,0.294,-1.096,0.763,-1.094,0,0,0,0,0,0,0,0,0,0,0.589663,0.084989,0.573111,0.460507,0.098994,0.258239,0.06846,0.043998,0.95666,0.201702,0,0.167339,0.48291,3.553114,0.051814,0,0.079526,0,0.229167,-0.0625,0,0,0
'breaking hive first time since college final #anxiety suck',0,0,0,2,0,-3,1.049,-2.894,1.586,-3.07,0,1,0,0,0,0,0,0,2,0,0.157295,0.185024,0.040064,0.25912,0.070112,0.275804,0.099491,0.157343,0.698009,0.199473,0.269126,0.24291,0.356446,3.363315,0.125975,0.236375,0.979911,0,0.43125,-0.260417,0,0,0
'@tchop__stl @youtube ni get sick stomach everytime see video helicopter crew make comment revolting',0,2,0,2,0,-4,2.167,-6.929,2.694,-5.311,1,0,3,1,0,1,0,1,2,0,0.438127,0.530375,0.078889,0.61447,0.304232,0.113326,0.490791,0.362813,0.827549,0.472875,1.106401,1.727396,4.15967,1.105859,0.088842,0.269967,0.480719,0.591986,0.494393,-1.157292,0,0,0
'beyond mad lost track brown spider brown carpet go ð· sneaking #frighte',0,2,0,2,0,-6,1.248,-4.588,1.894,-1.061,1,2,2,3,0,2,0,1,3,0,0.128556,0.208541,0.035982,0.106785,0.118464,0.04566,0.076748,0.110991,0.28618,0.395796,1.627439,1.555374,0.927939,2.567916,0,0.625116,1.264091,0,0.264167,-1.519503,0,0,0
'6 5 minute perform i\'m #nervous wish noise would stop #handicapped #annoyed',1,0,0,1,1,-1,0.144,-2.962,1.407,-3.299,0,0,0,0,0,0,0,0,1,0,0.134251,0.335169,0.051656,0.128931,0.156733,0.120161,0.187471,0.191724,0.385706,0.38466,2.344816,0.475133,0.022884,3.051434,0,0.505152,0.417166,0,0.298512,-0.035827,0,0,0
'hate people say need talk need talk anxiety immediately go ...',0,2,0,2,0,-5,0.375,-5.487,0.399,-5.813,2,2,1,2,0,2,0,0,3,3,0.483408,0.445666,0.113035,0.174402,0.156919,0.116764,0.224318,0.241317,1.465522,0.444656,2.124154,0,1.699257,2.330543,0,0,0,0,0.219524,-1.275,0,0,0
'replied comment 4 time i\'m shaking omg',0,0,0,0,0,0,1.137,-1.4,0.486,-1.755,0,1,0,1,0,0,0,0,1,0,0.283059,0.154992,0.174197,0.225672,0.124391,0.110075,0.139929,0.228985,0.604333,0.332124,0.664317,0,0.747769,1.411352,0.125975,0,0.176193,0,0.316667,-0.03125,0,0,0
'stuck roof house provides amazing view sheer terror falling kinda like life',2,2,2,3,6,-6,2.194,-2.847,6.041,-1.38,0,0,0,1,0,1,0,0,2,0,0.398608,0.335549,0.521634,0.474378,0.818838,0.197768,0.341565,0.611013,1.211294,1.379263,0.69013,0.383866,0.276533,3.161734,3.461296,0.405164,1.360497,0.28358,1.16875,-0.571239,0,0,0
'want saturday want good #lsat #nervous',3,0,1,0,5,0,0.825,-1.753,1.154,-1.236,0,1,0,0,1,0,1,1,0,1,0.519833,0.525544,0.186713,0.247062,0.136009,0.330717,0.152693,0.19182,1.346227,0.178092,0.587465,0.056254,0,2.016001,0.671753,0.237794,0.500102,0,2.639807,0,0,0,0
'im #nervouswreck im #pileup #goingcrazy #helpme #insane #antisocial',0,0,0,0,0,0,0,-0.76,0,-3.268,0,0,0,0,0,0,0,0,0,0,0.096624,0.03681,0.023466,0.030623,0.034433,0.094542,0.01334,0.030457,0.450389,0.091601,0.107034,0.984715,0.195228,2.822273,0,0,0.190525,0,0,0,0,0,0
'literally shaking getting ekg done lol ð',0,0,0,0,3,0,0.835,-1.421,0.352,-1.486,0,0,0,1,0,0,0,0,1,0,0.205569,0.209106,0.265312,0.114822,0.127907,0.029055,0.057791,0.069061,0.737617,0.349207,0.171727,0.151824,0.276341,1.149276,0,0,0.853856,0,0.041667,0,0,0,0
'@ahsfx thanks ryan brad scary shit u first episode think heart make s6 #horrific',1,1,0,2,2,-6,3.465,-1.889,3.154,-5.554,1,0,1,0,0,0,0,0,1,0,0.667296,0.775626,0.740836,0.995557,0.881543,0.387753,0.467808,0.936013,1.799409,1.682861,0.510422,1.279984,0.485777,1.707012,0.477217,0.824286,0.718296,0.270179,0.774834,-0.879167,0,0,0
'@officialshaky operation echo gathering momentum ... #tense #nervous #feelsick #excited',0,0,0,0,0,0,0.925,-0.747,2.372,-4.429,0,1,0,1,0,0,0,1,0,1,0.053722,0.034239,0.05848,0.034833,0.007852,0.014835,0.011536,0.010691,0.356478,0.026635,0.542612,1.353358,1.330208,5.715098,1.648956,0,0.712062,0.232392,0.125,0,0,0,0
'#weirdwednesday okay jump-scared #poop right bad dog bad total code-brown favorite pant #damnit',3,2,2,2,2,-6,1.105,-3.628,2.193,-3.089,2,0,2,2,1,2,0,1,2,1,0.128313,0.110363,0.039337,0.135336,0.092136,0.047743,0.113541,0.191331,0.526284,0.256006,1.798946,0.036265,1.315024,0,0.504867,0.330603,0.390728,0.242387,1.750428,-4.219326,0,0,0
'@rosieballs fear future mankind',0,1,0,1,0,-2,0.688,-1.163,0.897,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.237898,0.308557,2.274383,0.033272,0,0,0.736438,0,-1.135417,0,0,0
'first day college feeling nervous',0,1,0,1,1,-2,0.553,-1.841,1.783,-0.096,1,2,1,2,1,1,1,1,2,1,0.012989,0.119195,0.015972,0.024955,0.054676,0.013194,0.054002,0.105946,0.024211,0.146758,0,0.276295,0,2.676051,1.030547,0.356783,0.252173,0,0.240774,-0.266667,0,0,0
'might #hysteria kno #anxiety .. need diagnosis cuz somethin messed need ert bu nvr come',1,0,0,1,0,-2,0.151,-6.714,0.55,-6.037,0,1,0,1,0,0,0,1,1,0,0.851326,0.711306,0.419439,0.433855,0.264664,0.549753,0.279909,0.487943,3.210294,0.704117,1.135329,0.50698,1.057311,4.583043,0,0.381702,0.061255,0.90794,0.161802,-0.254167,0,0,0
'@danisnotonfire made cry shake point parent calm give calming tablet ...',2,2,2,2,4,-1,3.058,-2.692,4.539,-3.147,0,0,0,0,0,1,0,0,1,1,0.206649,0.30886,0.079752,0.095344,0.412822,0.072525,0.184327,0.272525,0.607377,0.895245,0.801021,0,0.48842,1.212452,2.123874,1.336468,0.700384,0.439187,0.422538,-0.570818,0,0,0
'gonna get acupuncture today damn anxiety ð',0,2,0,2,0,-4,0,-3.791,5.864,-0.646,2,1,1,1,0,1,0,0,2,0,0.131086,0.163691,0.02728,0.06935,0.04867,0.015737,0.075494,0.049701,0.338768,0.111993,0.556123,0.106641,0,2.035982,0.193005,0.072825,0.318092,0,0.257423,-0.645833,0,0,0
'#anthonyweiner #distraction #what really going #selection #election #syria #terrorism #race #riots #gascrisis2016 #nodapl #rape',0,0,0,0,0,0,0,-0.518,0.056,-4.644,0,0,0,0,0,0,0,0,0,0,0.757549,0.210967,0.748323,0.958632,0.055469,0.745739,0.160582,0.075361,2.239272,0.202107,1.684029,0,0.819382,4.064767,0,0,2.548398,0,0.5625,-0.333333,0,0,0
'@p4pictures would great card crash ð± happened twice #nightm',1,0,1,1,3,-2,1.189,-2.687,1.606,-1.648,0,0,0,1,0,1,1,0,1,0,0.228198,0.372046,0.104523,0.138049,0.778045,0.182221,0.212925,0.44409,0.773131,1.054255,0.343676,0,0.216428,0.618627,0.836466,0.170411,0.259359,0,0.477083,-0.212559,0,0,0
'@corruptmelon im feeling #worry',0,0,0,0,1,0,0,-1.32,0.142,-0.316,1,1,1,1,1,1,1,1,1,1,0.048312,0.018405,0.011733,0.015312,0.017216,0.047271,0.00667,0.015229,0.225195,0.0458,0.053517,0,0,1.942842,0.411465,0.783908,0,0,0,-0.05,0,0,0
'feeling get know information scared might bad test #collegelife #nervous ð',1,2,0,2,1,-5,0.562,-4.159,0.613,-5.121,2,1,2,2,1,2,1,1,2,2,0.631107,0.296487,0.45484,0.944084,0.095242,0.581497,0.257273,0.172053,1.691786,0.257097,0.164112,0.751014,0,4.757059,0.937521,0.281403,1.414973,0,0.950636,-2.07008,0,0,0
'hard time falling sleep woke several time afraid bug crawling ended waking bite',0,3,0,4,0,-4,0.276,-5.682,3.878,-1.222,0,2,1,2,0,1,0,0,4,0,0.337055,0.2827,0.15195,0.329083,0.126597,0.369558,0.125801,0.122306,1.659323,0.319847,0.996871,0.319156,1.895207,3.378939,1.424894,0.025285,0.827874,0.447789,0.7375,-2.398363,0,0,0
'white american worried arab terrorist black american fearful terrorist police uniform daily basis',2,3,0,2,0,-9,1.983,-3.326,0.398,-6.663,2,2,2,4,1,5,2,2,5,2,0.193845,0.155326,0.093493,0.155772,0.186785,0.090062,0.079928,0.152445,0.642164,0.741637,0.233665,2.180219,2.625733,6.750538,0.414594,0.313339,0.395864,0.105781,0.213194,-2.453963,0,0,0
'today horrible half day',0,1,0,1,0,-3,0.183,-2.454,1.235,-1.291,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.100605,0,0.72434,0,0.812087,0.239105,0.293225,0,0.272024,-0.4375,0,0,0
'#obamalegacy weekly #riots #terror attack 400k dead #syrians #jews fleeing #persecution europe #christian #genocide ...',0,2,0,3,0,-4,0.452,-1.678,0.105,-5.55,1,0,0,1,0,0,0,0,1,0,1.300493,0.243448,1.053869,1.782945,0.104568,1.75782,0.208432,0.151112,2.957502,0.269924,1.275765,1.526531,0.169452,3.375687,2.035836,0.985162,0,0,0,-1.453504,0,0,0
'bad news fam life still hard awful #depression #anxiety #atleastihavebuffy',0,3,0,3,0,-7,0.516,-4.599,1.117,-7.431,2,0,2,2,0,2,0,0,2,0,0.188075,0.229918,0.069577,0.1619,0.182387,0.12683,0.064471,0.28628,0.773746,0.638975,0.038731,0.414742,0.612368,3.431153,1.28966,1.11022,0.410544,0.442052,0.1125,-4.14508,0,0,0
'@rosetintmyworid fucking hell mate absolute nightmare ð',0,2,0,3,0,-8,0.715,-2.63,0,-2.444,1,0,1,2,0,1,0,1,2,2,0.629917,0.015315,0.643377,0.257374,0.003245,0.24454,0.02109,0.002584,0.945573,0.004317,1.754722,0.618931,0.792643,1.14781,0,0,0,0,0.114583,-0.815476,0,0,0
'@markgatiss i\'m surrounded trump voter right fucking terrifying #redstate',3,0,2,1,0,-4,0.599,-3.038,0.821,-6.186,0,0,0,0,0,0,1,0,0,0,1.342223,0.171557,1.382119,1.149431,0.094898,0.965953,0.230369,0.178349,2.783019,0.31634,1.392709,0,1.284011,1.597556,0.711922,0,0,0,0.990012,-0.3125,0,0,0
'life long fear havin shit spider crawl ya bum',0,3,0,3,0,-6,0.984,-3.69,0.615,-2.024,2,1,4,2,0,1,0,0,4,0,0.143732,0.157947,0.087404,0.060852,0.121485,0.047894,0.069139,0.121393,0.400186,0.170329,0.424196,0,1.403765,3.566499,1.205122,0.327697,0,0.425,0.025,-2.015972,0,0,0
'shamefull unequal dangerous worrying world live nowadays #terrifying #charlotte #terrorism #shitworldforourkids',1,3,0,3,0,-6,0.744,-1.526,1.62,-2.771,1,1,1,3,0,2,0,0,3,0,0.608627,0.221505,0.43062,0.713096,0.221925,0.512475,0.130395,0.180963,1.176852,0.283988,0,0,0.782102,5.005839,0.465685,0.903907,0.509873,0.400931,0.592708,-1.5,0,0,0
'@ahsfx thanks ryan brad scary shit u first episode think heart make s6',1,1,0,2,2,-6,3.465,-1.889,3.154,-3.394,1,0,1,0,0,0,0,0,1,0,0.667296,0.775626,0.740836,0.995557,0.881543,0.387753,0.467808,0.936013,1.799409,1.682861,0.510422,1.279984,0.485777,1.707012,0.477217,0.824286,0.718296,0.270179,0.774834,-0.879167,0,0,0
'start work tmrw yall i\'m nervous lol',0,1,1,1,3,-2,0.835,-1.863,1.733,-1.778,0,2,0,1,0,0,0,0,1,0,0.192667,0.348622,0.266779,0.146125,0.125211,0.060265,0.101397,0.148418,0.724213,0.37559,0,0.439012,0.160871,2.485468,0.306269,0.35098,0.502834,0.596382,0.074877,-0.244231,0,0,0
'know make #pakistan fear #terrorist #terrorism #terrorstatepak',0,1,0,1,0,-2,0.087,-2.011,0.091,-2.459,1,0,0,1,0,0,0,0,1,0,0.91595,0.189101,0.534516,1.19197,0.05927,0.743922,0.264474,0.177732,1.995645,0.139596,0.059512,0,0.08315,6.722212,0,0.392455,0,0,0.781225,-1.125,0,0,0
'@montel_williams ban go harm many people disabled veteran people #chronicpain #anxiety #iamkratom',0,2,0,2,0,-4,0.876,-2.431,0,-10.145,0,0,0,2,0,1,0,1,3,1,0.123967,0.153064,0.03576,0.05385,0.081308,0.03518,0.055286,0.077111,0.359011,0.226136,1.141387,0,4.215199,1.989271,0,0,0.029041,0,0.389167,-1.083333,0,0,0
'wish could convince rest child go fucking preschool elementary school fear gun violence',2,1,0,2,2,-10,0.58,-5.34,0.615,-5.159,3,2,0,3,1,1,0,2,3,3,0.807387,0.490567,0.681503,0.362413,0.401652,0.366779,0.244,0.374016,1.390166,0.770757,1.245045,0,2.468178,2.07688,0.344842,1.797326,0.723112,0.218207,0.474584,-1.302083,0,0,0
'panic attack find @katrinalaw #twitter turn twitter jerk still see #nyssaalghul #panic',0,3,0,3,0,-7,0.679,-3.537,0.486,-1.982,2,0,0,2,0,0,1,0,2,0,0.157402,0.259663,0.071315,0.129039,0.177949,0.068263,0.240626,0.236222,0.730622,0.315625,0.901735,0.351298,0.477996,5.73593,0,0,1.895238,0,0.438077,-1.489484,0,0,0
'getting hand i\'m freaked death ... i\'m god #mommagrendel #intimidation',0,1,0,1,1,-2,0.138,-2.452,0.848,-0.896,1,2,1,2,1,1,1,1,1,1,0.399827,0.150959,0.15343,0.281768,0.034951,0.153978,0.095457,0.033498,1.115548,0.072961,0.019892,0.160023,0.421079,3.136192,0.51661,0.430809,0.059098,0.68451,0.33125,-0.247024,0,0,0
'saga device teles fail time bake #panic #gbbo',0,1,0,1,0,-2,1.203,-1.703,1.703,-0.448,0,1,0,0,0,0,0,0,0,0,0.27234,0.075374,0.153436,0.095976,0.004252,0.467101,0.132065,0.009059,0.91919,0.008864,0,0,0.043997,2.283599,0.269877,1.465806,1.707026,0.800306,0.275,-0.642366,0,0,0
'feeling like i\'ve worst night sleep ever great #london #brighton #cycle ride @dmtfyp ð´ 1',2,1,2,1,6,-3,1.63,-3.723,9.245,-2.421,1,1,1,1,1,1,1,1,1,1,0.784033,0.53515,1.25158,0.972492,0.913493,0.867806,0.437412,0.599614,2.436397,1.310884,0.490276,0.070106,0.876112,1.026285,2.64936,0.988703,0.953853,0,1.225,-1.837202,0,0,0
'think human sense recognizing impending doom #anxiety',1,2,0,2,0,-2,0.846,-1.282,0.55,-2.9,0,1,0,2,0,0,0,0,1,1,0.329334,0.169191,0.106023,0.222733,0.148617,0.077278,0.151033,0.46075,0.651138,0.596415,0.354214,0,0.892044,3.541718,0,1.811076,0,0.21091,0.342478,-0.375,0,0,0
'finally tell therapist sexuality ... last frontier ... sure #singlegirlproblems',1,0,0,0,0,0,1.782,-1.074,1.099,-1.187,0,1,1,0,1,0,1,1,0,1,0.370091,0.384271,0.189863,0.263837,0.344317,0.144389,0.374068,0.697606,1.224058,0.938184,0.227801,0.315665,0.5317,1.239602,1.021953,0.256299,0,0,0.220524,-0.175694,0,0,0
'im literally shaking bc im nervous bc fucking cold oh love life',1,2,1,3,3,-6,1.206,-6.596,1.983,-2.768,0,1,0,2,1,0,0,0,3,1,0.97857,0.18749,0.735104,0.407958,0.111131,0.510133,0.106442,0.197787,1.949994,0.464329,1.923798,0.036221,1.018339,2.959578,1.210791,0.392139,0.063126,0.615183,1.375,-1.217672,0,0,0
'feel horrible accounting today physically mentally okay ð',1,1,0,1,0,-3,0.28,-5.453,0.33,-4.081,1,0,1,1,0,0,0,0,1,0,0.370677,0.169466,0.095243,0.356709,0.105874,0.346471,0.139772,0.267749,1.24992,0.446094,0.038617,0,1.802389,1.332162,0.281848,0.453207,0.547057,0.242387,0.891667,-0.375,0,0,0
'@bigbosspeltonen nlikewise #death #cutting #despair',0,0,0,0,0,0,0,0,0,-3.551,0,0,0,0,0,0,0,0,0,0,0.448628,0.031246,0.476848,0.525742,0.005957,0.45646,0.040855,0.007937,0.931946,0.018085,0.266765,0,0,2.066606,0,3.509343,0,0,0,0,0,0,0
'coward feel terrible can\'t even face ð',1,2,0,2,0,-5,0,-5.092,0,-5.09,1,0,2,2,0,2,0,0,2,0,0.106899,0.026025,0.172161,0.097842,0.010515,0.074901,0.033989,0.037669,0.484435,0.052397,0.744675,0,1.760616,0.148977,0,0.682884,0,0,0.302083,-1.410417,0,0,1
'#weirdwednesday okay jump-scared #poop right bad dog bad total code-brown favorite pant #damnit #horror',3,2,2,2,2,-6,1.105,-3.628,2.193,-6.221,2,0,2,2,1,2,0,1,2,1,0.283493,0.260386,0.125279,0.381628,0.163791,0.124886,0.221272,0.21812,1.019694,0.308365,1.798946,0.036265,1.459608,1.141023,0.504867,0.641643,0.390728,0.242387,1.750428,-4.219326,0,0,0
'@bbcpolitics @bbcnews i\'d rather leave child @borisjohnson #shudder',0,0,0,0,0,-1,0.079,-1.154,0,-9.445,0,1,0,0,1,1,1,0,1,1,0.036427,0.04855,0.034078,0.04664,0.029833,0.030198,0.011623,0.052208,0.146064,0.154583,0.266915,0,0.931887,0.078836,0,0.0958,0,0.006268,0.041667,-0.137981,0,0,0
'@outdoorloverz bridge drive stop breathing yooo can\'t i\'m afraid',1,1,0,1,0,-3,0,-2.992,0.465,-2.152,0,0,0,1,0,0,0,0,1,0,0.292343,0.100646,0.235185,0.24014,0.06663,0.079911,0.068549,0.142127,0.604923,0.322778,0.937704,0,0,2.954864,0,0,0.157833,0.299382,0.161218,-0.685827,0,0,1
'roommate talk laugh sleep never fails scare shit ð ',0,2,0,3,1,-8,1.12,-3.377,1.117,-3.749,2,1,1,1,1,0,2,0,2,2,0.259096,0.138075,0.17265,0.246594,0.045025,0.371959,0.121708,0.242645,1.072507,0.313764,1.160352,0,0.834796,1.694376,1.037143,0,0.400596,0.195128,0.197917,-1.004167,0,0,1
'dream dropped iphone 7 broke t_t #cry #iphone7',1,1,0,1,1,-2,0,-5.557,0.743,-2.763,0,0,0,1,0,1,0,0,1,0,0.406378,0.175582,0.172991,0.209343,0.052294,0.747693,0.078173,0.095481,1.605554,0.128319,0.880943,0.381784,0,0.849486,0,3.986115,0.376818,0,0.083631,-0.1875,0,0,0
'deleted save file trying load start going freaking kill someone pray',0,2,0,2,3,-3,0.084,-6.028,0.626,-4.011,0,2,0,2,2,1,1,2,1,2,0.611196,0.267178,0.207882,0.267892,0.052247,0.358883,0.091881,0.144454,1.493702,0.233822,3.26882,0.838112,0.498515,1.621847,0.349998,0.226405,0.680913,0.769059,0.149306,-1.236493,0,0,0
'@rosskemp omg horrific something need done ð',0,1,0,1,0,-3,0.255,-2.427,0.409,-2.705,1,0,1,1,0,1,0,0,1,0,0.370705,0.282143,0.193726,0.250737,0.141229,0.121489,0.171487,0.171049,0.996224,0.437831,0.348438,0,1.027488,0.934124,0,0,0.758822,0,0,-0.741667,0,0,0
'i\'m getting nervous first anatomy exam ð',0,1,0,1,0,-2,0.37,-2.27,2.267,0,0,1,0,1,0,0,0,0,1,0,0.060953,0.210819,0.02622,0.04368,0.076002,0.018952,0.071622,0.115745,0.161015,0.18764,0.019892,0.442175,0,2.889605,0.15731,0,1.022766,0,0.1875,-0.216667,0,0,0
'@camilluddington fact youre nervous make want crawl hole',1,2,0,1,1,-2,0.603,-2.915,0.364,-2.285,0,1,1,1,0,0,0,1,2,0,0.271995,0.231937,0.101279,0.123007,0.097565,0.178143,0.075388,0.156236,0.731041,0.226321,1.076216,0.036221,1.258628,2.069727,0,0.493552,0,0,0.440095,-0.283532,0,0,0
'mm nothing like good old fashioned panic induced cry living room floor',2,2,2,2,5,-4,2.198,-3.816,3.575,-1.413,0,1,0,1,1,1,1,1,2,1,0.499803,0.161161,0.55921,0.53985,0.120099,0.296628,0.153922,0.349897,1.77459,0.397554,0.076456,0,1.710165,3.240962,2.184181,1.136678,1.076762,0,4.068378,-1.047917,0,0,1
'r u scared present front class severe anxiety ... whats r u sad sometimes go get ur depression checked imediately',0,5,0,5,0,-8,2.014,-10.328,1.588,-6.74,1,2,0,1,1,2,1,1,2,1,1.830101,0.728083,1.220326,2.034635,0.341204,2.172377,0.46634,0.598381,4.913557,1.041582,0.408004,0.931448,0.284516,5.48012,0.396781,2.830635,1.438496,0.724071,0.299368,-2.060674,0,0,0
'getting hand i\'m freaked death ... i\'m god #mommagrendel',0,1,0,1,1,-2,0.138,-2.452,0.848,-0.896,1,2,1,2,1,1,1,1,1,1,0.399827,0.150959,0.15343,0.281768,0.034951,0.153978,0.095457,0.033498,1.115548,0.072961,0.019892,0.160023,0.421079,1.338389,0.51661,0.430809,0.059098,0.68451,0.33125,-0.247024,0,0,0
'#bangladesh war #us almost bombed u #russia strategy #china #pakistan time ripe crush #terror camp',1,2,0,1,0,-3,1.911,-2.91,3.074,-8.622,0,1,1,1,0,0,0,0,2,1,0.983556,0.394425,0.315161,1.024729,0.188518,0.628785,0.25008,0.457077,2.435756,0.645962,0.125663,2.431239,0.039484,5.523878,0.238915,0.452313,1.069664,1.07969,0.839583,-0.269494,0,0,0
